X,Y,Width
271,35,2
247,21,2
266,59,1
282,39,1
268,42,1
249,19,2
243,27,2
265,47,1
289,14,1
256,34,2
261,25,1
276,45,2
255,37,2
269,49,2
286,30,2
253,45,1
268,26,2
243,27,1
268,14,1
245,25,2
256,49,2
265,34,2
267,45,2
258,59,1
259,47,2
247,28,2
290,20,2
287,22,1
286,34,2
276,58,2
272,50,1
250,50,1
268,56,2
259,51,2
256,45,2
246,40,1
275,24,2
243,64,2
258,42,2
291,61,1
273,34,2
252,18,1
266,29,2
285,32,1
278,31,1
244,33,2
268,17,2
281,61,2
254,44,2
242,43,1
242,63,2
280,40,2
237,20,2
280,45,2
271,30,2
248,15,2
239,28,1
256,29,2
247,62,2
245,36,2
269,24,2
258,36,2
262,46,2
279,40,1
238,42,2
287,54,1
276,38,1
246,24,1
278,32,1
256,24,2
263,37,2
258,23,2
239,17,2
273,23,2
258,16,2
276,21,1
268,58,1
262,18,1
256,53,1
264,29,1
278,38,2
247,30,1
274,62,1
276,39,2
270,30,2
245,47,2
249,21,1
240,54,2
243,47,2
244,61,1
263,31,1
271,19,2
237,20,1
251,56,2
234,58,1
249,32,2
275,24,1
258,58,2
272,63,2
245,63,1
276,26,2
245,64,1
235,20,1
242,20,2
273,20,1
277,38,2
283,23,1
234,27,2
275,51,1
256,30,2
237,23,1
256,36,2
270,40,1
273,41,1
258,35,2
249,27,1
270,63,1
235,42,1
252,33,2
240,15,2
239,49,2
283,58,1
276,43,1
245,39,1
264,42,2
274,48,2
273,44,1
257,51,2
231,39,2
247,20,1
265,21,1
231,19,1
249,45,1
231,55,2
244,38,1
232,55,1
268,63,2
239,35,1
235,40,1
236,16,2
262,38,1
271,18,1
260,26,1
259,18,2
274,52,2
256,46,2
240,23,1
265,38,1
237,28,2
277,50,2
246,26,1
239,23,2
236,17,1
245,16,1
279,20,1
276,20,1
272,41,1
273,54,1
268,34,1
266,31,2
255,24,2
238,41,1
269,16,2
229,49,1
259,40,1
274,16,1
269,54,2
254,40,1
224,54,2
232,54,1
258,49,1
229,26,1
263,46,1
232,61,2
262,20,2
224,34,2
241,41,1
262,35,2
254,52,1
259,30,2
247,42,2
263,47,2
269,64,1
259,45,2
270,15,1
266,63,2
242,44,1
225,31,2
271,16,1
260,45,1
256,25,1
239,64,1
252,26,2
254,36,1
231,22,2
252,36,1
229,62,2
241,16,2
254,15,2
270,58,1
225,57,2
229,50,1
261,35,2
222,54,1
236,41,1
265,52,1
248,27,1
246,17,1
238,22,1
229,40,1
255,59,2
233,38,2
242,32,1
242,29,2
252,34,2
251,37,1
248,62,1
263,16,2
228,38,1
246,57,2
245,61,1
240,48,1
249,38,2
259,24,1
270,21,2
245,30,1
242,54,1
244,55,1
269,57,1
257,56,2
234,28,2
270,17,1
265,26,1
226,44,1
247,53,2
259,53,1
246,37,1
234,49,2
269,24,2
240,27,1
229,25,1
228,57,2
247,50,1
224,16,2
254,53,1
231,45,1
217,38,1
230,58,1
261,64,1
252,57,2
247,54,1
233,25,1
261,44,1
261,28,2
246,45,2
258,44,1
233,23,1
220,55,1
251,29,1
218,20,2
242,27,2
239,48,2
251,43,2
222,21,2
257,16,1
235,19,1
258,53,1
220,18,1
226,28,2
226,65,1
246,42,2
244,53,1
249,50,1
259,33,2
259,30,2
229,33,1
218,62,1
215,56,1
219,45,1
257,58,2
262,20,2
238,62,1
263,35,1
230,54,1
245,21,2
247,21,2
236,37,2
260,63,1
229,20,2
238,50,2
234,31,1
240,59,2
249,18,1
259,46,2
216,52,1
240,15,2
212,33,2
253,26,1
215,47,2
245,39,1
246,19,2
218,33,2
238,65,1
249,61,1
226,25,2
256,36,1
221,44,1
240,22,2
218,63,2
246,39,1
260,59,1
253,53,1
213,47,2
262,21,1
240,31,2
228,26,2
261,63,1
237,25,1
235,20,2
230,63,1
243,26,1
220,47,2
233,28,1
252,52,2
217,63,2
233,24,2
258,59,1
223,28,1
215,49,2
217,21,1
253,34,2
253,52,2
213,16,1
248,35,2
225,25,2
245,36,2
214,59,2
250,37,2
257,27,2
221,33,1
234,27,2
216,53,2
254,37,1
227,37,2
249,47,1
240,19,2
209,17,1
214,23,1
222,29,1
248,39,1
245,16,2
216,46,2
228,47,1
233,60,1
242,65,2
240,58,2
218,45,2
253,45,2
223,49,1
245,44,2
243,61,2
209,17,2
246,26,2
254,52,2
253,25,2
233,60,1
208,37,1
210,49,2
245,42,1
235,38,1
230,58,1
226,16,1
238,29,2
216,55,1
248,62,2
241,17,1
252,55,2
244,54,2
239,64,2
206,32,2
254,23,1
218,56,2
250,41,1
256,34,2
218,45,2
233,63,2
243,60,1
217,35,1
244,28,1
244,27,2
215,24,2
250,38,1
250,31,2
208,27,2
232,35,1
224,66,2
227,23,2
214,24,1
255,29,1
220,40,1
250,66,1
218,41,1
255,39,2
239,34,1
231,44,2
228,39,2
244,24,1
243,47,1
226,27,2
221,36,1
233,64,1
223,49,2
231,45,1
221,29,1
202,26,1
218,56,2
208,39,2
246,61,1
232,26,2
245,39,2
229,27,2
245,29,1
223,54,2
238,50,1
240,45,1
214,42,2
240,46,2
215,44,1
242,42,2
230,19,2
251,37,1
235,42,2
212,68,2
217,51,1
202,55,1
220,40,2
249,52,2
251,50,1
202,41,2
245,51,1
250,53,2
232,68,1
222,43,1
220,59,1
233,44,2
219,22,2
207,48,1
236,56,1
241,56,2
217,22,2
213,38,2
204,24,2
220,46,2
241,28,1
230,43,2
227,46,1
237,65,2
230,67,1
212,41,2
248,49,2
207,21,1
200,18,2
212,18,1
221,65,2
228,25,1
241,47,2
240,20,2
230,22,2
230,67,1
214,34,1
243,55,1
243,30,2
198,68,2
240,53,2
223,33,1
244,53,1
239,61,2
217,50,2
198,57,2
218,18,1
205,54,1
226,57,2
215,38,1
208,36,1
232,26,2
206,30,2
207,43,1
216,41,2
214,27,2
219,50,2
239,35,1
237,53,2
214,61,1
235,20,2
242,44,1
219,58,1
233,40,2
196,48,2
223,47,1
222,60,1
211,48,1
201,54,2
234,52,2
235,62,1
203,20,2
227,43,2
231,50,2
222,29,2
202,41,2
205,66,1
242,36,2
225,46,1
241,45,2
206,46,1
211,34,1
238,27,2
233,63,1
203,54,1
224,56,2
234,64,2
207,40,2
211,22,1
241,46,2
194,55,1
228,39,1
208,62,1
222,26,2
211,38,2
193,40,2
219,46,2
227,69,2
242,36,2
217,63,1
215,59,1
211,71,1
216,23,2
230,44,1
225,42,1
197,28,2
222,55,2
238,28,2
233,50,2
218,52,2
210,67,2
196,24,1
220,40,2
226,58,1
209,65,2
201,51,1
200,62,2
210,31,2
227,35,2
204,50,2
198,31,2
215,57,2
194,50,1
213,48,2
209,25,2
217,63,2
212,70,2
218,41,2
220,39,2
232,68,1
225,55,1
220,55,2
203,36,2
212,70,2
205,41,1
206,36,2
235,41,1
220,25,2
210,59,1
225,55,1
242,67,2
242,35,1
205,42,1
226,46,2
225,47,2
216,57,2
233,53,2
212,60,1
228,26,1
229,57,1
217,70,1
221,51,2
205,45,1
200,40,2
235,45,1
193,28,2
227,62,1
195,53,1
224,22,2
203,37,1
218,24,2
207,27,2
211,37,2
223,47,2
226,31,1
195,31,1
242,58,2
229,30,2
192,56,2
202,48,1
205,49,1
223,55,2
221,33,1
237,69,1
229,29,2
198,70,2
199,24,1
220,72,1
191,45,2
203,24,2
212,59,2
230,40,2
199,50,2
226,60,2
210,38,1
230,29,1
195,46,2
205,56,1
209,25,2
206,35,2
220,26,1
210,27,1
224,61,2
196,63,1
222,53,1
197,59,1
193,35,1
195,46,1
215,43,2
210,26,1
192,60,1
231,24,1
203,54,2
215,71,2
201,48,2
215,73,1
213,54,1
222,26,1
203,71,1
229,32,2
207,69,1
210,46,1
217,44,2
198,27,2
218,73,2
208,62,1
211,67,2
233,36,2
200,25,2
213,69,1
209,55,1
226,60,2
229,47,2
198,29,2
227,59,1
198,37,2
222,61,1
201,45,1
203,29,2
228,35,1
220,57,1
216,28,2
197,46,2
215,57,2
217,55,2
209,49,1
222,37,1
219,46,2
225,68,1
213,41,1
199,24,1
202,69,1
221,43,1
209,27,2
215,24,1
228,25,1
205,31,2
214,57,1
232,68,1
233,33,1
188,70,2
187,67,2
221,39,1
211,58,2
204,34,1
209,45,1
225,50,2
227,51,1
203,58,2
204,67,2
235,46,2
201,48,2
219,53,1
223,41,1
193,67,2
195,34,1
225,64,1
233,70,2
233,61,2
191,69,2
194,43,1
230,33,2
222,61,1
213,23,1
211,33,1
201,23,1
228,61,2
236,67,1
223,65,2
201,45,1
226,24,1
237,65,1
188,56,2
205,56,2
236,60,2
224,49,1
237,32,1
236,67,2
213,72,2
207,51,1
222,28,2
225,57,1
225,58,1
194,26,1
220,57,2
197,64,1
186,65,1
219,64,1
188,47,1
231,48,2
195,30,1
209,51,2
189,68,2
190,64,1
221,37,2
228,27,1
187,70,2
198,60,2
196,49,2
195,43,1
223,70,1
211,74,2
215,30,2
220,36,2
188,52,1
234,24,2
203,33,1
211,44,1
224,68,1
186,51,2
188,60,2
232,31,1
194,44,1
215,26,2
217,40,2
219,68,2
185,34,1
208,67,1
204,56,2
186,39,1
212,46,1
204,60,1
203,33,2
195,34,2
232,52,1
218,56,1
189,40,1
227,60,1
212,30,1
213,29,2
231,31,2
201,71,1
198,53,2
207,52,2
188,37,2
199,26,2
207,33,1
219,31,2
224,36,1
200,74,2
189,47,1
184,56,1
223,41,1
217,49,2
211,46,2
204,35,2
214,73,2
200,59,2
231,51,1
198,74,2
184,66,2
231,60,1
234,55,2
207,72,2
209,62,1
211,49,1
208,74,1
206,52,1
231,70,1
229,35,2
231,62,2
203,39,2
187,29,2
229,44,1
226,65,2
195,73,2
216,65,2
197,29,2
192,65,2
215,37,1
189,35,2
215,65,1
210,45,2
198,67,1
185,49,1
198,26,1
196,71,1
208,58,2
232,28,1
219,33,1
222,69,2
206,48,1
209,70,2
189,29,1
209,58,1
195,29,2
183,43,1
203,34,1
182,72,1
211,66,2
192,61,2
230,53,1
205,51,1
231,41,1
214,51,1
212,63,1
195,28,1
223,26,1
208,27,1
221,26,2
199,68,2
219,53,2
183,77,1
211,42,2
188,66,2
218,41,1
191,53,2
182,74,2
229,67,2
195,70,1
229,43,2
223,55,1
204,51,2
181,68,1
181,58,1
221,51,1
230,32,1
189,52,1
210,43,1
190,27,2
198,27,2
211,50,2
188,76,2
195,52,2
214,73,2
230,68,1
203,50,1
184,40,2
210,62,2
183,33,2
214,46,2
203,66,1
205,67,1
205,65,2
224,51,2
225,53,1
186,58,1
206,61,2
198,27,2
216,31,2
223,57,1
215,39,2
193,76,2
196,77,1
187,43,2
181,51,1
194,27,2
210,44,2
208,41,2
185,40,1
226,28,2
224,65,1
201,57,2
192,62,1
209,57,2
202,46,1
183,51,1
228,71,2
227,27,1
201,36,1
218,38,1
182,55,2
217,30,2
218,74,2
222,41,2
202,50,1
225,35,1
230,62,1
221,68,1
218,52,2
192,39,1
182,44,2
185,58,2
195,49,2
203,72,2
223,64,2
206,48,2
185,74,1
186,43,1
224,59,1
211,72,1
220,62,1
183,46,1
201,37,2
212,29,1
217,66,2
224,56,2
193,44,2
193,56,2
179,72,1
226,72,1
202,62,1
192,65,1
220,61,2
227,36,1
208,55,2
222,65,1
183,42,2
191,70,1
210,67,1
191,32,1
228,41,2
226,70,1
195,63,2
219,76,2
223,73,1
221,56,2
185,64,2
183,49,1
187,58,1
223,39,2
224,36,2
182,32,1
212,78,1
199,46,1
221,77,1
200,70,1
223,75,2
224,41,1
207,61,1
206,42,2
224,71,2
195,54,1
203,31,2
213,70,1
217,66,1
188,35,2
202,38,1
209,39,1
176,33,2
182,78,1
223,59,2
186,31,1
196,38,1
215,66,2
189,55,2
226,62,1
185,49,2
188,80,1
196,76,2
180,51,1
189,64,2
176,74,1
211,32,1
219,57,2
184,61,1
201,76,1
220,65,1
221,71,1
222,63,2
180,44,2
200,58,2
195,59,1
218,63,2
218,67,2
179,78,2
221,79,1
178,58,1
178,76,2
212,48,1
217,34,1
213,40,1
177,51,1
208,37,2
176,35,2
214,49,2
175,81,1
215,33,2
216,71,2
221,60,1
188,81,1
194,37,1
220,71,1
215,72,2
207,48,1
201,68,2
199,35,1
205,55,1
185,79,2
212,74,1
217,58,1
225,80,2
182,60,2
184,57,1
176,69,1
193,61,2
213,60,1
175,48,1
223,47,2
202,77,2
218,50,1
210,51,1
189,59,2
218,55,1
213,53,1
191,80,2
189,43,1
176,61,1
218,75,2
195,32,1
193,41,2
190,50,1
205,73,1
221,50,1
184,53,2
180,63,2
211,83,1
213,67,1
201,57,2
205,59,2
201,55,1
222,44,1
212,40,2
212,79,1
188,82,2
181,49,2
177,35,1
216,81,1
213,60,2
219,81,2
198,39,1
208,81,1
216,46,1
194,46,2
219,64,2
220,82,2
217,40,2
224,65,1
223,37,1
177,42,2
205,35,1
211,83,2
209,71,2
184,54,2
209,35,1
206,49,1
210,42,2
223,71,2
191,40,2
207,68,1
186,76,2
193,59,1
204,37,2
185,37,1
179,42,1
203,82,1
211,36,2
183,37,2
211,68,2
185,35,2
215,38,2
197,69,2
220,68,1
212,54,2
188,74,1
186,42,1
215,47,1
176,39,1
194,67,2
210,76,2
186,85,1
203,62,2
173,39,1
172,35,2
212,76,2
177,72,2
207,44,2
171,40,2
191,42,1
199,63,2
173,66,1
202,57,2
180,71,1
203,79,1
213,64,2
215,83,1
206,53,1
187,69,2
179,55,2
193,48,2
190,57,1
210,74,2
215,47,1
203,56,1
170,48,1
204,61,1
181,60,2
173,60,2
214,71,2
188,53,2
198,58,2
213,82,2
201,80,1
195,52,2
216,79,2
196,51,2
176,39,2
195,47,2
217,39,1
207,85,1
220,40,1
186,63,2
194,87,2
174,84,1
186,73,2
218,58,1
184,59,2
181,45,1
174,83,1
171,80,2
216,51,2
195,48,1
189,72,1
219,38,1
200,85,1
187,46,2
178,60,2
200,65,2
174,38,2
170,72,1
177,52,2
190,67,2
210,67,2
203,65,2
204,77,1
200,80,1
183,71,2
207,68,2
184,42,2
177,62,2
209,48,2
200,82,2
214,83,1
201,86,1
215,60,1
171,83,1
195,79,1
182,49,1
198,45,2
197,43,1
174,43,2
213,78,2
186,67,2
178,87,2
186,65,1
177,64,2
209,70,2
209,81,1
183,47,1
217,59,2
201,90,1
214,83,2
214,51,1
177,57,1
187,47,2
177,86,2
170,43,1
175,81,1
194,71,1
217,61,1
182,74,1
195,64,1
178,44,2
176,83,1
212,62,1
195,77,1
210,67,2
212,67,1
213,79,1
207,50,2
186,62,2
185,91,2
172,52,1
184,70,2
195,74,2
173,92,2
167,88,2
175,70,1
191,46,1
211,86,1
209,65,2
202,67,2
182,54,1
178,80,1
206,57,1
213,61,1
170,53,1
207,64,1
174,51,1
207,59,2
194,64,2
168,74,1
213,49,1
186,59,2
195,72,1
208,42,2
188,69,1
184,73,1
200,92,1
190,69,1
207,60,2
208,68,2
178,84,2
171,77,2
179,69,1
178,72,1
178,66,2
166,65,1
176,64,2
164,70,1
165,94,1
207,65,2
211,70,2
189,73,1
201,50,2
188,54,2
186,55,1
204,82,2
185,62,2
181,81,2
196,62,2
204,70,2
208,79,1
164,63,1
197,73,2
190,51,2
192,94,2
194,85,2
196,62,2
183,80,2
202,67,2
184,80,1
182,79,2
202,79,1
175,51,2
163,50,2
176,84,2
212,59,1
180,66,2
199,80,1
210,47,1
180,56,2
202,46,2
194,62,1
208,75,2
204,54,2
188,92,1
198,65,1
176,81,1
179,47,2
190,77,2
202,54,1
161,72,2
190,64,2
202,77,2
199,76,1
208,54,2
169,61,1
183,72,2
193,77,2
180,47,1
195,62,1
161,84,1
186,75,2
168,55,2
166,50,2
211,93,1
191,69,2
179,75,1
161,90,2
207,93,1
202,86,1
167,85,1
190,91,1
196,65,1
190,84,1
193,45,2
199,90,1
172,90,2
208,54,1
199,50,2
170,88,1
184,75,1
181,62,2
195,67,1
160,58,2
203,74,1
188,79,2
170,62,2
183,86,2
203,68,2
167,67,2
195,63,1
183,82,1
183,91,2
180,64,1
203,82,1
180,80,2
164,78,1
177,91,1
180,85,1
190,81,1
189,52,2
197,92,2
176,79,2
185,95,1
180,76,1
172,54,2
168,86,2
209,95,1
190,73,1
170,73,2
162,86,2
162,48,1
198,70,2
159,70,2
176,85,1
205,49,2
193,96,1
200,62,2
165,96,2
158,92,1
195,84,1
170,72,2
186,83,2
205,79,2
165,59,1
206,88,1
164,80,1
179,86,1
192,89,1
190,69,2
182,85,1
168,58,2
158,68,2
172,77,2
201,97,2
185,59,1
182,96,1
169,53,1
178,96,1
160,99,2
166,57,2
184,92,1
194,96,1
181,98,1
179,80,1
193,96,1
189,63,1
198,63,1
195,62,1
190,86,1
158,52,1
199,70,1
182,93,1
159,54,1
158,97,2
158,74,1
178,93,1
168,88,2
186,58,1
164,55,2
161,86,1
159,66,1
154,69,2
192,89,1
197,61,1
176,54,1
204,75,1
155,74,1
193,58,2
177,61,2
196,54,1
164,63,1
160,86,2
176,78,2
179,56,2
163,79,2
188,81,2
175,87,1
154,74,2
159,88,2
184,99,1
168,72,2
170,96,1
198,91,2
200,86,2
195,86,1
199,77,1
162,83,1
167,100,1
204,78,1
160,57,2
194,104,1
201,54,2
194,85,2
173,95,1
193,83,1
194,92,1
179,80,2
179,102,1
173,76,1
156,78,2
155,91,1
161,92,1
168,111,1
198,103,2
197,77,2
179,72,1
158,101,2
179,67,2
196,93,1
160,108,1
177,99,2
189,74,1
194,67,1
199,115,1
169,109,1
196,92,2
161,107,2
162,102,2
175,78,2
196,73,1
189,77,1
168,75,1
196,98,2
158,69,1
171,73,1
150,82,1
198,72,1
182,66,2
195,115,1
186,87,2
191,103,2
175,76,2
198,105,2
169,70,1
173,72,2
190,90,2
153,74,2
155,76,1
164,79,1
171,86,1
188,84,1
192,110,1
148,76,1
169,105,1
147,122,1
162,98,2
157,95,1
169,89,1
166,89,1
195,110,2
160,78,2
192,109,2
151,99,1
177,120,1
172,116,1
181,105,1
177,90,1
156,85,2
194,81,2
148,106,2
150,93,1
170,110,2
188,121,2
155,85,2
190,118,1
159,100,2
156,109,2
174,103,2
166,73,2
167,76,1
181,88,2
169,98,1
159,90,2
168,113,2
192,100,1
160,93,1
193,74,1
159,104,1
189,112,1
182,111,2
192,100,1
167,94,1
160,84,1
176,102,1
165,127,2
147,118,1
195,88,2
152,102,2
163,111,2
166,103,2
160,113,2
160,114,1
191,127,1
168,95,2
184,109,1
179,118,2
174,93,1
162,119,2
168,88,2
168,81,1
170,113,1
191,112,1
188,128,1
174,80,2
166,111,1
166,124,1
185,126,1
187,80,2
157,100,2
167,113,2
151,108,2
159,80,2
172,118,1
158,115,1
146,112,2
190,122,2
180,97,1
165,120,2
166,101,2
191,126,1
166,110,1
145,131,2
158,127,2
173,121,1
144,129,1
182,137,1
172,98,2
155,108,2
157,118,1
144,127,2
182,135,1
183,113,2
162,129,1
142,95,2
171,123,1
165,97,2
166,118,2
156,105,2
170,116,1
176,111,2
155,120,1
175,90,1
171,105,1
186,134,1
147,113,1
159,126,2
179,121,1
182,132,1
189,101,2
156,97,2
164,96,1
144,104,1
170,99,2
175,122,2
154,106,1
148,139,1
163,101,1
177,110,1
185,127,1
160,115,1
189,94,2
146,134,1
161,102,2
186,138,2
173,113,2
188,107,2
182,139,2
177,130,1
152,99,1
166,97,1
147,119,2
170,134,2
175,121,1
189,123,2
190,130,1
159,113,1
145,108,1
185,142,1
191,111,2
184,130,1
167,124,1
162,105,1
146,106,1
161,116,1
168,106,2
173,114,2
159,119,2
184,142,2
169,124,2
149,97,1
189,97,1
173,107,1
145,125,2
149,100,2
176,111,2
144,137,1
145,141,1
181,107,1
165,100,1
153,118,1
144,138,1
168,140,1
160,146,1
149,117,2
140,101,1
165,109,2
172,138,2
156,104,1
144,100,1
184,126,2
141,150,2
152,128,1
151,102,2
153,125,2
158,139,2
189,144,1
169,101,2
161,116,2
179,105,2
172,134,2
164,100,2
163,145,2
164,135,2
147,127,2
174,104,1
167,125,2
163,129,1
186,108,1
187,150,2
179,108,1
161,123,1
172,140,2
168,139,2
172,105,2
140,147,1
153,132,2
146,133,2
140,147,1
181,124,1
189,119,1
184,154,2
165,133,1
160,123,2
146,128,1
174,121,1
167,155,1
184,165,2
156,118,2
168,146,1
184,147,2
188,118,2
179,164,1
162,154,1
152,116,2
148,138,2
144,128,2
170,144,2
178,139,2
188,125,2
150,155,2
150,142,2
164,120,1
145,151,2
182,120,1
156,140,2
173,119,1
178,119,2
185,146,1
179,134,1
183,126,2
144,135,2
162,141,1
143,165,2
185,126,2
151,160,2
165,159,2
180,164,1
144,142,1
160,172,2
163,137,1
154,160,2
154,169,1
188,161,1
168,139,1
176,166,1
182,149,1
142,172,1
164,157,1
177,127,1
160,134,1
164,139,1
158,130,1
147,145,2
182,141,2
180,128,1
188,136,1
188,174,2
174,171,1
154,147,1
174,167,2
147,168,1
154,146,2
154,169,1
162,146,1
143,150,1
161,169,2
176,151,2
175,132,1
144,136,2
188,132,1
164,142,2
152,131,1
149,129,1
167,169,2
143,168,2
169,137,1
176,126,1
170,168,1
186,185,1
151,171,2
144,183,2
159,160,1
139,168,2
172,178,2
141,179,2
145,156,1
170,167,1
147,169,1
167,156,2
181,169,2
159,166,2
187,173,1
175,158,2
148,137,1
149,151,2
165,176,1
158,152,1
147,186,2
153,186,1
182,141,2
166,181,2
149,155,1
172,173,2
165,177,1
186,148,1
173,148,1
154,165,1
167,161,2
186,151,2
153,174,2
154,147,2
147,166,1
170,145,1
168,141,2
166,160,1
167,165,2
165,163,1
157,179,2
170,188,2
169,188,1
184,192,2
162,170,1
158,154,2
172,157,2
151,166,1
144,161,2
149,181,2
170,177,1
174,191,2
160,168,1
162,156,1
143,155,1
185,155,1
143,187,2
154,154,1
182,180,2
162,159,1
161,152,1
140,166,2
176,187,2
182,154,2
168,187,1
151,169,1
177,170,1
163,173,1
179,177,2
158,191,2
159,188,1
180,149,1
154,147,1
148,146,2
141,183,2
171,144,2
187,173,2
160,161,1
146,181,2
158,170,2
178,146,1
168,188,1
147,166,1
166,181,2
189,188,1
159,185,2
146,167,1
174,191,2
186,177,1
169,179,2
143,165,1
152,189,1
157,167,2
139,169,2
182,152,1
183,147,1
151,186,1
189,161,2
142,144,1
152,151,2
187,162,2
145,150,1
139,160,2
157,155,2
172,176,2
147,193,2
187,149,2
183,162,2
182,179,2
169,186,1
161,171,2
155,183,1
158,186,2
139,193,2
168,191,1
171,174,1
169,178,1
172,177,2
140,174,1
144,188,2
172,194,1
175,187,2
173,196,2
147,201,2
153,169,1
174,193,1
173,162,1
154,195,2
164,157,1
156,155,2
178,169,2
164,164,1
184,181,1
143,199,2
162,176,1
167,174,1
143,178,2
153,182,2
185,187,1
147,189,1
181,159,1
178,168,2
156,169,1
189,186,2
185,164,1
161,165,2
167,182,2
150,164,1
175,154,2
181,198,2
161,176,2
155,158,1
153,179,2
153,168,1
153,199,1
157,179,1
148,164,1
172,178,1
173,198,1
140,186,2
151,184,2
187,167,1
165,185,2
169,177,1
141,177,2
151,196,1
190,194,1
181,158,2
167,168,2
180,166,2
172,168,2
143,159,1
159,191,1
188,197,2
143,178,2
188,182,1
162,195,2
190,182,2
175,160,1
168,172,2
167,185,2
156,175,1
148,181,2
158,166,2
190,192,1
173,204,2
187,181,1
141,204,2
151,197,1
173,163,1
160,187,2
190,193,1
173,176,2
159,157,1
152,159,1
178,193,1
178,203,2
175,204,1
177,175,1
154,205,2
143,194,2
185,176,2
184,186,2
185,180,1
190,196,1
154,165,1
168,188,1
168,174,2
154,198,2
169,168,2
168,193,2
161,192,2
172,190,1
189,193,1
164,169,2
168,161,2
142,192,2
167,172,1
189,197,1
158,195,1
167,207,2
154,199,2
148,197,2
159,192,1
169,206,1
157,198,1
163,173,2
184,190,1
150,185,1
189,164,1
153,176,1
170,176,2
184,170,1
184,185,1
177,186,2
156,194,2
184,176,2
149,203,1
164,179,2
181,186,1
182,217,1
179,187,1
162,175,2
176,170,2
175,194,1
167,176,2
167,178,1
192,196,2
188,196,1
143,172,1
178,179,2
189,180,1
174,183,1
169,195,2
145,195,1
180,173,2
150,195,2
151,170,2
143,217,1
145,185,2
143,171,2
160,176,2
171,180,2
192,186,1
179,200,1
151,215,2
165,183,1
147,214,1
192,175,2
187,176,2
169,191,2
155,194,1
188,206,1
168,210,2
150,206,2
145,189,2
156,215,2
160,196,2
175,193,1
161,201,1
171,176,2
176,188,1
187,219,2
175,196,1
169,185,2
172,189,1
189,180,2
145,210,1
180,181,1
158,204,2
158,214,1
146,208,1
148,202,1
155,198,1
191,188,1
168,171,2
160,215,1
171,193,1
173,192,1
174,188,1
144,170,2
148,204,1
175,187,2
180,208,2
187,207,1
177,201,2
174,205,2
165,197,1
192,184,1
157,179,1
147,196,2
151,174,2
192,175,1
168,175,2
184,202,2
186,217,1
177,179,2
179,216,1
178,177,2
187,177,1
163,198,1
167,209,2
153,175,2
151,218,2
194,180,1
181,220,1
182,186,2
167,198,2
178,198,1
181,181,1
