X,Y,Width
132.5,399.5,1
130.5,386.5,1
126.5,396.5,1
121.5,403.5,2
129.5,398.5,1
135.5,400.5,1
127.5,393.5,2
136.5,407.5,2
122.5,407.5,2
134.5,397.5,2
125.5,400.5,2
129.5,399.5,2
127.5,407.5,1
133.5,407.5,1
133.5,409.5,1
131.5,399.5,2
133.5,409.5,2
136.5,411.5,2
134.5,402.5,1
126.5,413.5,1
125.5,409.5,1
132.5,419.5,2
132.5,418.5,1
133.5,409.5,1
135.5,418.5,1
130.5,410.5,2
134.5,408.5,1
128.5,411.5,2
126.5,423.5,2
126.5,423.5,2
137.5,413.5,1
125.5,418.5,2
130.5,424.5,1
133.5,416.5,2
138.5,420.5,2
138.5,418.5,1
140.5,424.5,1
135.5,411.5,2
131.5,419.5,2
135.5,421.5,1
141.5,426.5,2
141.5,415.5,2
131.5,413.5,2
130.5,417.5,1
136.5,413.5,1
132.5,411.5,2
134.5,412.5,2
140.5,417.5,2
141.5,420.5,1
127.5,421.5,2
134.5,416.5,2
135.5,427.5,2
141.5,416.5,2
136.5,420.5,1
131.5,419.5,1
137.5,414.5,1
128.5,424.5,2
130.5,418.5,1
130.5,420.5,2
141.5,422.5,1
136.5,421.5,1
140.5,424.5,1
133.5,416.5,1
129.5,424.5,2
139.5,419.5,2
130.5,416.5,2
141.5,423.5,1
145.5,422.5,2
143.5,426.5,1
144.5,425.5,2
137.5,425.5,2
143.5,427.5,2
135.5,425.5,2
140.5,415.5,2
143.5,425.5,1
135.5,427.5,1
133.5,420.5,2
144.5,425.5,2
139.5,417.5,2
137.5,419.5,1
143.5,413.5,1
136.5,426.5,2
132.5,426.5,1
145.5,424.5,1
142.5,424.5,2
148.5,417.5,1
136.5,419.5,2
137.5,416.5,1
135.5,418.5,2
141.5,417.5,1
146.5,425.5,1
140.5,421.5,2
146.5,427.5,2
146.5,426.5,2
140.5,416.5,1
150.5,421.5,1
147.5,425.5,2
135.5,426.5,1
146.5,428.5,2
136.5,422.5,1
143.5,426.5,1
138.5,421.5,2
148.5,429.5,1
137.5,420.5,2
140.5,420.5,1
137.5,423.5,2
149.5,422.5,2
140.5,418.5,1
153.5,430.5,1
140.5,418.5,2
142.5,428.5,2
148.5,418.5,1
151.5,420.5,2
155.5,416.5,1
145.5,431.5,2
149.5,418.5,2
150.5,421.5,1
143.5,422.5,2
145.5,423.5,2
142.5,429.5,2
141.5,428.5,1
154.5,420.5,2
154.5,429.5,1
155.5,424.5,1
151.5,420.5,2
156.5,426.5,2
156.5,426.5,1
145.5,429.5,1
159.5,428.5,1
160.5,418.5,1
145.5,421.5,2
159.5,429.5,2
161.5,418.5,2
153.5,426.5,1
152.5,430.5,2
150.5,429.5,2
154.5,427.5,1
155.5,420.5,2
155.5,431.5,1
158.5,422.5,2
158.5,423.5,1
157.5,434.5,2
164.5,424.5,2
155.5,434.5,2
152.5,430.5,1
162.5,420.5,1
155.5,422.5,1
168.5,432.5,2
167.5,420.5,2
162.5,435.5,1
169.5,431.5,2
163.5,425.5,1
157.5,420.5,2
167.5,424.5,2
157.5,422.5,1
161.5,425.5,1
172.5,425.5,2
160.5,425.5,1
171.5,426.5,2
175.5,435.5,1
172.5,425.5,2
174.5,422.5,2
171.5,430.5,2
173.5,433.5,2
171.5,423.5,1
172.5,428.5,2
168.5,425.5,1
171.5,428.5,1
175.5,434.5,1
166.5,437.5,1
165.5,428.5,1
177.5,435.5,1
184.5,436.5,1
178.5,439.5,1
175.5,438.5,1
183.5,433.5,2
176.5,436.5,2
189.5,432.5,1
187.5,428.5,1
185.5,430.5,2
178.5,441.5,2
190.5,428.5,2
188.5,432.5,1
190.5,429.5,1
187.5,436.5,1
184.5,439.5,1
182.5,441.5,2
197.5,430.5,2
200.5,441.5,2
192.5,435.5,1
197.5,436.5,2
189.5,428.5,1
185.5,436.5,2
193.5,440.5,2
191.5,437.5,2
203.5,433.5,2
189.5,440.5,1
188.5,433.5,2
194.5,434.5,1
188.5,436.5,2
188.5,437.5,2
190.5,439.5,2
197.5,432.5,2
199.5,434.5,1
206.5,430.5,1
193.5,435.5,1
199.5,430.5,2
196.5,443.5,2
199.5,433.5,1
193.5,432.5,2
203.5,440.5,1
206.5,439.5,1
213.5,444.5,2
203.5,430.5,1
206.5,434.5,1
202.5,441.5,1
212.5,436.5,1
206.5,437.5,1
211.5,443.5,1
215.5,434.5,1
221.5,439.5,2
215.5,439.5,1
208.5,435.5,1
206.5,438.5,1
221.5,432.5,1
208.5,443.5,2
217.5,439.5,1
221.5,444.5,1
223.5,442.5,1
218.5,445.5,2
223.5,436.5,1
218.5,446.5,1
216.5,436.5,2
224.5,436.5,1
210.5,446.5,1
222.5,443.5,2
223.5,435.5,2
225.5,432.5,2
220.5,443.5,2
222.5,431.5,1
229.5,435.5,2
216.5,442.5,1
219.5,444.5,1
220.5,433.5,2
219.5,435.5,1
226.5,443.5,1
219.5,439.5,1
230.5,439.5,1
230.5,442.5,2
227.5,434.5,1
218.5,442.5,1
225.5,436.5,2
227.5,446.5,2
228.5,433.5,2
235.5,439.5,1
228.5,437.5,1
233.5,440.5,1
225.5,445.5,1
229.5,434.5,2
232.5,434.5,1
238.5,436.5,2
235.5,435.5,2
242.5,434.5,1
234.5,439.5,1
240.5,439.5,1
227.5,432.5,2
229.5,441.5,1
237.5,440.5,2
234.5,437.5,1
236.5,441.5,2
231.5,443.5,1
233.5,433.5,2
243.5,434.5,1
237.5,442.5,1
242.5,444.5,2
244.5,441.5,1
239.5,443.5,1
239.5,433.5,1
250.5,444.5,1
238.5,431.5,1
252.5,435.5,1
239.5,432.5,2
250.5,433.5,1
243.5,432.5,2
251.5,445.5,2
250.5,437.5,2
253.5,445.5,1
247.5,439.5,1
258.5,433.5,2
247.5,444.5,2
252.5,444.5,2
253.5,438.5,2
258.5,443.5,2
248.5,431.5,1
254.5,435.5,1
255.5,446.5,2
254.5,434.5,1
258.5,442.5,1
258.5,435.5,2
258.5,433.5,1
256.5,438.5,2
270.5,445.5,2
270.5,434.5,1
258.5,432.5,2
266.5,434.5,2
269.5,437.5,1
256.5,435.5,2
263.5,440.5,1
269.5,436.5,1
273.5,438.5,1
274.5,432.5,1
273.5,437.5,2
269.5,446.5,2
266.5,434.5,2
270.5,440.5,2
279.5,438.5,2
274.5,431.5,1
279.5,445.5,1
285.5,444.5,1
278.5,446.5,1
287.5,436.5,2
288.5,440.5,1
283.5,432.5,1
283.5,437.5,2
282.5,445.5,1
290.5,444.5,1
284.5,431.5,1
284.5,445.5,1
281.5,434.5,2
285.5,438.5,2
294.5,443.5,2
292.5,440.5,2
299.5,444.5,2
295.5,440.5,2
288.5,433.5,2
292.5,444.5,2
301.5,435.5,2
296.5,441.5,1
286.5,443.5,1
295.5,431.5,1
292.5,441.5,1
300.5,435.5,1
298.5,432.5,1
302.5,437.5,2
301.5,442.5,1
294.5,443.5,1
302.5,435.5,1
301.5,441.5,2
308.5,442.5,2
307.5,437.5,2
306.5,440.5,1
304.5,442.5,1
307.5,446.5,2
303.5,434.5,2
308.5,435.5,2
309.5,440.5,2
310.5,439.5,2
307.5,442.5,1
304.5,445.5,1
298.5,436.5,1
303.5,438.5,2
310.5,445.5,2
308.5,443.5,1
312.5,440.5,1
318.5,445.5,2
318.5,444.5,1
311.5,445.5,2
312.5,444.5,2
310.5,442.5,1
306.5,433.5,1
305.5,435.5,1
306.5,434.5,1
307.5,445.5,1
306.5,440.5,2
312.5,434.5,1
311.5,443.5,2
314.5,444.5,2
316.5,433.5,1
318.5,434.5,2
311.5,443.5,1
317.5,431.5,2
312.5,441.5,1
315.5,445.5,1
315.5,432.5,1
309.5,435.5,1
323.5,438.5,2
319.5,444.5,1
325.5,446.5,2
313.5,437.5,2
315.5,444.5,2
316.5,441.5,2
324.5,436.5,1
315.5,446.5,2
322.5,440.5,2
321.5,436.5,2
317.5,446.5,2
316.5,432.5,2
328.5,431.5,1
321.5,435.5,1
316.5,438.5,1
324.5,433.5,1
318.5,433.5,2
317.5,432.5,1
328.5,440.5,2
323.5,437.5,1
316.5,440.5,2
330.5,433.5,1
324.5,433.5,2
316.5,446.5,1
317.5,446.5,1
322.5,443.5,1
328.5,443.5,2
328.5,435.5,1
329.5,438.5,2
333.5,431.5,2
318.5,431.5,2
318.5,438.5,1
330.5,431.5,1
319.5,433.5,1
321.5,441.5,1
323.5,433.5,1
329.5,444.5,1
323.5,438.5,2
332.5,446.5,2
319.5,434.5,1
327.5,441.5,2
328.5,436.5,2
331.5,442.5,1
330.5,439.5,2
324.5,434.5,1
329.5,446.5,1
333.5,446.5,1
328.5,435.5,1
326.5,443.5,1
324.5,431.5,2
330.5,442.5,2
332.5,446.5,1
324.5,443.5,2
334.5,441.5,1
328.5,443.5,1
336.5,438.5,1
327.5,444.5,1
338.5,438.5,2
339.5,431.5,1
337.5,446.5,1
334.5,444.5,1
337.5,435.5,1
333.5,436.5,2
341.5,437.5,2
328.5,443.5,1
338.5,434.5,2
337.5,440.5,1
333.5,445.5,2
344.5,439.5,1
337.5,437.5,2
337.5,440.5,1
334.5,431.5,2
340.5,442.5,1
343.5,441.5,2
350.5,433.5,1
346.5,432.5,2
345.5,439.5,2
345.5,439.5,2
342.5,443.5,1
339.5,445.5,2
337.5,442.5,1
344.5,439.5,1
350.5,445.5,2
354.5,437.5,2
350.5,437.5,1
357.5,431.5,1
350.5,442.5,2
344.5,444.5,1
353.5,443.5,1
353.5,438.5,1
365.5,444.5,1
369.5,435.5,2
362.5,435.5,2
357.5,431.5,1
360.5,445.5,2
363.5,446.5,2
358.5,434.5,1
370.5,444.5,2
375.5,446.5,1
369.5,437.5,1
372.5,438.5,1
374.5,433.5,1
365.5,440.5,2
376.5,445.5,2
373.5,441.5,2
375.5,445.5,2
374.5,435.5,1
379.5,432.5,2
381.5,440.5,2
376.5,442.5,1
373.5,440.5,2
383.5,443.5,2
371.5,434.5,2
376.5,437.5,1
381.5,439.5,1
370.5,446.5,2
377.5,445.5,1
373.5,438.5,1
384.5,446.5,1
384.5,432.5,2
379.5,441.5,1
372.5,439.5,1
376.5,440.5,2
383.5,439.5,2
379.5,440.5,1
373.5,437.5,1
387.5,445.5,1
383.5,444.5,2
376.5,442.5,1
377.5,435.5,1
384.5,435.5,2
381.5,433.5,1
379.5,429.5,2
379.5,439.5,2
391.5,440.5,1
392.5,434.5,2
391.5,427.5,1
378.5,437.5,2
381.5,439.5,2
394.5,436.5,2
387.5,431.5,1
385.5,433.5,1
388.5,426.5,2
384.5,441.5,1
383.5,427.5,2
387.5,441.5,1
394.5,430.5,2
385.5,436.5,1
383.5,438.5,2
384.5,438.5,2
384.5,432.5,1
385.5,426.5,2
398.5,429.5,1
384.5,426.5,2
395.5,435.5,2
399.5,427.5,1
384.5,435.5,2
391.5,425.5,2
385.5,435.5,2
384.5,422.5,1
386.5,434.5,1
394.5,435.5,1
388.5,425.5,2
393.5,429.5,1
389.5,427.5,1
391.5,430.5,2
394.5,423.5,2
388.5,432.5,2
400.5,432.5,1
396.5,426.5,1
398.5,430.5,2
393.5,428.5,2
398.5,423.5,1
400.5,421.5,1
402.5,418.5,2
398.5,416.5,2
390.5,418.5,2
403.5,417.5,1
401.5,423.5,1
398.5,423.5,1
404.5,419.5,2
397.5,424.5,1
403.5,415.5,1
402.5,424.5,1
399.5,417.5,2
405.5,418.5,2
404.5,421.5,2
400.5,419.5,2
405.5,413.5,2
403.5,422.5,2
398.5,425.5,1
395.5,419.5,1
398.5,415.5,1
407.5,412.5,1
411.5,415.5,1
408.5,424.5,2
407.5,423.5,1
408.5,421.5,1
406.5,414.5,1
402.5,416.5,2
410.5,412.5,1
409.5,419.5,1
402.5,409.5,1
406.5,416.5,2
403.5,408.5,1
402.5,414.5,2
397.5,416.5,1
401.5,415.5,2
412.5,416.5,2
400.5,415.5,1
413.5,408.5,2
401.5,411.5,2
404.5,412.5,1
402.5,410.5,1
406.5,411.5,2
410.5,418.5,2
401.5,418.5,2
409.5,406.5,2
401.5,420.5,2
400.5,414.5,2
405.5,411.5,2
415.5,419.5,2
405.5,416.5,1
415.5,420.5,1
412.5,409.5,1
403.5,407.5,1
410.5,407.5,2
400.5,416.5,1
415.5,419.5,2
404.5,417.5,1
400.5,407.5,1
409.5,418.5,1
404.5,415.5,2
404.5,407.5,1
415.5,408.5,2
419.5,417.5,2
413.5,416.5,1
416.5,414.5,2
413.5,417.5,2
418.5,416.5,1
410.5,415.5,2
414.5,404.5,1
405.5,411.5,2
412.5,415.5,1
413.5,409.5,1
420.5,413.5,2
408.5,405.5,2
405.5,408.5,2
418.5,405.5,1
409.5,412.5,2
410.5,403.5,2
416.5,410.5,1
412.5,400.5,2
418.5,412.5,1
414.5,411.5,1
421.5,403.5,2
412.5,401.5,2
419.5,411.5,2
416.5,403.5,2
423.5,408.5,2
414.5,410.5,1
418.5,401.5,1
415.5,402.5,1
416.5,406.5,1
423.5,408.5,1
415.5,405.5,1
412.5,401.5,1
424.5,409.5,1
413.5,402.5,1
419.5,403.5,1
423.5,409.5,2
413.5,402.5,2
425.5,402.5,1
424.5,401.5,1
427.5,400.5,1
418.5,396.5,2
428.5,407.5,2
424.5,396.5,1
428.5,402.5,1
419.5,405.5,1
423.5,400.5,1
418.5,400.5,1
419.5,405.5,1
422.5,406.5,2
424.5,401.5,2
426.5,398.5,1
420.5,392.5,1
429.5,401.5,1
420.5,398.5,2
423.5,405.5,2
430.5,397.5,2
423.5,393.5,2
431.5,403.5,2
428.5,391.5,2
427.5,393.5,2
425.5,401.5,1
434.5,396.5,1
422.5,396.5,2
423.5,389.5,1
428.5,394.5,1
430.5,389.5,2
429.5,394.5,1
422.5,395.5,1
435.5,398.5,1
427.5,394.5,1
423.5,401.5,2
434.5,401.5,2
424.5,391.5,2
425.5,401.5,1
431.5,401.5,1
429.5,398.5,1
438.5,386.5,2
433.5,388.5,1
435.5,391.5,1
439.5,397.5,1
434.5,398.5,1
435.5,384.5,2
438.5,386.5,1
439.5,383.5,2
439.5,390.5,1
