X,Y,Width
384,202,2
370,161,1
351,207,2
393,181,2
387,212,1
390,172,1
355,212,2
377,194,1
385,168,1
385,176,2
369,167,1
387,199,2
361,199,2
369,192,1
382,163,1
393,192,2
362,208,2
362,182,2
401,184,2
379,197,2
379,172,2
374,165,1
395,176,1
379,197,1
366,171,2
361,173,1
373,179,2
399,173,2
365,183,2
394,171,2
386,172,2
378,166,2
394,209,1
381,182,2
381,196,1
396,208,2
390,208,1
364,175,2
391,185,1
388,195,1
353,189,1
373,207,1
355,196,1
379,200,1
377,186,1
348,186,2
366,183,2
361,167,1
376,191,2
351,196,2
352,209,2
357,179,2
394,175,2
361,211,2
388,210,1
352,212,1
387,178,1
369,171,1
375,201,2
361,183,2
392,166,2
394,213,1
372,217,1
381,198,2
393,193,1
352,202,1
353,208,2
384,216,2
353,196,1
370,181,1
374,190,2
363,171,2
346,199,1
364,183,1
393,206,2
378,212,2
383,206,1
347,200,2
386,180,1
353,219,1
391,180,1
355,214,1
345,175,2
364,199,1
374,178,2
378,178,1
357,207,2
370,184,1
364,196,2
356,175,2
367,198,2
353,207,2
358,208,2
355,176,2
372,212,2
341,179,1
350,194,2
367,193,1
337,215,2
380,211,2
386,208,2
376,184,2
366,176,2
367,212,1
386,203,2
338,180,1
381,196,1
373,221,1
368,181,2
354,208,2
360,193,2
364,195,1
344,192,1
354,214,2
358,209,1
380,224,1
351,217,1
370,195,2
374,184,1
379,184,2
341,207,2
346,218,1
350,222,1
367,199,1
366,192,2
346,213,2
362,216,1
368,201,2
338,219,2
350,190,2
346,202,1
375,187,1
337,206,2
377,210,1
374,203,2
352,224,2
380,177,2
349,195,2
356,204,1
367,194,2
344,205,2
360,225,2
383,210,2
365,227,2
358,187,2
374,216,1
360,216,1
369,188,1
360,195,1
366,202,2
361,227,1
349,178,2
335,201,1
333,201,1
354,213,2
359,215,2
337,184,2
337,225,1
344,213,1
342,210,2
377,211,1
348,223,1
376,204,1
343,200,1
348,225,1
334,186,2
344,182,1
354,202,2
369,210,1
344,226,1
353,197,1
349,181,2
356,195,2
346,223,2
349,182,1
357,224,2
355,184,1
351,213,2
367,182,2
335,218,2
334,223,1
356,217,1
358,198,1
350,229,1
343,217,1
364,206,2
366,202,1
370,233,1
322,215,1
328,208,1
370,196,1
368,193,2
321,204,1
347,207,2
334,197,1
323,194,1
367,234,1
322,210,2
343,216,1
350,218,1
333,235,1
328,231,1
358,236,1
356,197,1
367,221,1
324,225,1
337,221,1
333,232,2
339,194,2
359,195,1
330,232,1
333,232,1
319,226,2
339,225,1
367,198,2
367,205,1
354,195,2
340,230,1
367,221,2
356,209,1
339,214,2
347,200,2
317,216,2
328,241,2
334,210,1
331,223,2
361,234,1
367,215,1
324,239,1
363,206,1
342,242,1
321,192,1
319,195,2
347,232,2
323,196,1
344,219,1
319,233,1
336,232,1
326,204,2
338,223,1
332,240,1
358,226,1
334,228,1
353,213,2
322,220,1
355,212,2
359,230,1
357,224,1
346,225,1
339,221,2
348,202,1
336,237,1
334,228,1
315,235,2
355,229,2
323,224,1
353,203,1
340,229,2
334,218,2
335,205,1
356,227,1
331,227,2
353,241,2
327,236,2
323,244,1
361,239,1
325,236,1
341,215,1
332,205,2
352,214,1
337,232,2
338,200,2
325,246,2
326,202,1
348,217,1
349,242,1
311,237,2
345,237,1
334,210,2
323,223,1
318,215,2
345,236,2
316,228,2
333,213,2
320,202,1
336,244,1
356,245,1
320,240,2
322,247,2
353,213,2
340,245,1
310,209,2
341,203,2
335,232,2
352,219,1
350,249,1
325,240,2
342,202,2
341,240,2
311,231,2
335,245,2
310,219,1
350,233,2
355,236,1
317,212,2
321,203,1
338,224,2
325,251,1
344,209,1
352,237,2
321,247,1
321,207,2
336,211,1
327,213,2
338,215,1
338,246,2
350,233,2
319,249,2
354,241,1
327,218,2
306,220,2
344,225,2
310,203,1
342,221,2
341,242,1
353,240,1
350,235,1
325,253,1
342,245,1
325,220,2
318,227,2
309,239,1
342,242,1
317,218,1
317,206,2
325,236,2
308,220,1
313,243,1
326,225,1
339,229,2
327,227,2
308,234,1
343,254,2
349,233,1
342,232,1
329,226,2
317,251,2
310,217,1
328,253,1
343,220,1
338,231,2
306,246,2
304,206,1
328,231,1
306,225,1
301,234,1
323,232,1
308,249,1
329,224,2
303,212,2
343,237,2
310,248,1
319,213,1
313,218,1
335,243,1
308,249,1
301,227,1
302,208,2
325,212,1
311,229,2
299,257,1
327,213,1
335,225,1
345,231,1
326,234,2
335,216,2
309,219,2
342,246,2
299,231,2
301,214,2
319,239,2
324,224,1
340,229,1
321,217,1
326,244,2
304,228,1
331,217,2
318,257,1
305,255,2
315,223,2
301,215,2
297,258,1
309,238,1
297,250,2
310,229,2
299,243,1
302,243,1
329,212,2
324,236,2
324,230,1
311,227,1
312,216,1
336,233,2
315,238,2
300,235,1
321,227,2
318,245,1
320,224,2
341,214,1
307,253,2
324,240,1
330,210,2
333,217,2
311,254,2
335,213,1
303,236,2
323,257,2
294,227,1
328,227,2
313,213,1
335,239,1
326,212,1
334,258,2
289,249,2
309,226,2
329,263,2
302,257,1
306,222,1
325,231,2
315,227,1
330,225,2
334,243,1
304,248,2
297,251,1
316,230,2
317,258,2
328,217,1
317,214,1
338,229,2
292,248,1
338,254,1
299,239,2
315,261,2
301,232,2
320,246,1
316,234,2
330,221,1
336,244,2
302,242,2
292,240,1
326,228,1
321,220,2
326,237,1
307,238,1
327,250,2
332,217,1
302,260,1
301,222,2
331,230,1
305,238,2
329,232,2
320,244,2
311,258,1
317,259,2
315,217,1
325,257,2
337,237,1
297,234,2
326,258,2
325,232,2
314,236,1
315,243,2
332,260,1
323,221,2
326,222,1
325,243,1
315,234,2
303,257,2
298,252,2
289,230,1
311,232,2
291,258,2
306,236,1
293,230,2
311,229,2
312,223,2
290,233,2
313,232,2
287,223,2
321,246,1
297,245,1
331,220,1
309,238,1
305,241,1
331,263,1
300,237,1
302,256,2
302,224,2
331,267,1
304,260,2
298,223,1
284,244,1
310,249,1
290,248,2
287,267,2
305,262,2
314,222,1
331,234,1
292,221,1
308,227,2
314,262,1
298,242,1
292,272,1
298,254,1
326,272,1
326,273,1
308,274,2
292,256,2
298,225,1
279,245,1
288,237,1
295,255,1
320,259,1
281,224,2
312,273,2
328,252,2
327,274,2
322,268,1
327,260,1
283,236,2
309,230,2
287,253,2
301,224,2
282,227,1
323,238,1
325,259,2
280,241,1
317,254,1
286,268,2
293,265,2
306,251,1
298,242,2
292,230,2
289,232,2
314,238,1
313,240,2
285,266,1
281,242,1
285,253,2
296,272,1
275,268,1
305,254,2
324,243,2
292,241,2
292,250,2
297,233,1
278,277,2
321,267,1
319,240,1
304,254,2
294,261,1
310,262,2
313,232,1
302,248,1
313,248,1
319,228,2
285,266,2
321,262,2
297,251,2
318,228,1
325,243,2
285,241,1
298,253,1
283,260,1
300,237,1
303,259,2
319,279,1
313,243,2
282,231,2
296,243,1
290,281,1
274,264,2
288,260,2
319,238,2
292,233,2
278,236,2
295,257,2
275,242,2
289,246,1
281,250,1
308,256,1
288,256,2
275,275,1
318,259,2
307,267,2
308,274,2
283,249,1
280,248,2
295,235,1
310,247,1
271,232,2
319,279,1
276,265,1
296,261,2
280,255,1
314,267,2
293,278,1
276,245,2
285,266,2
297,258,1
303,245,1
279,276,1
287,256,2
320,240,2
301,268,1
311,250,1
274,243,1
299,266,2
287,234,2
314,266,1
311,243,2
297,276,1
281,261,1
274,268,1
274,283,1
273,255,1
309,238,1
294,242,1
287,253,2
290,268,1
312,246,2
288,279,1
291,250,2
318,284,2
279,279,2
288,254,2
292,283,2
296,269,1
291,275,1
303,282,1
279,261,1
318,274,2
312,279,2
310,241,2
291,241,1
288,252,2
286,256,1
290,270,2
315,249,2
287,267,2
309,258,1
279,241,1
283,267,2
306,245,1
294,264,2
299,257,1
304,248,2
316,265,1
313,264,2
277,260,1
303,274,2
317,276,1
287,275,2
293,286,1
281,272,2
277,260,2
270,264,2
287,277,1
293,245,2
293,284,2
266,267,1
272,250,1
286,240,1
292,270,2
300,242,1
302,273,1
294,249,2
306,246,2
301,277,2
301,253,1
293,251,1
295,263,1
271,266,2
272,241,2
276,270,2
283,282,2
266,261,2
270,284,2
280,269,1
288,245,1
267,286,1
305,263,2
284,261,2
285,254,2
306,258,1
278,259,2
311,281,2
296,265,1
314,283,1
303,281,1
287,286,2
311,286,2
311,247,1
284,260,1
272,279,2
308,260,1
312,252,2
276,245,2
284,249,1
273,264,2
285,251,1
270,267,2
308,246,2
290,274,2
312,277,2
267,242,1
308,250,1
304,278,1
273,277,2
299,283,1
301,287,1
283,273,2
289,280,1
267,267,1
293,260,1
294,255,1
287,261,2
270,255,2
260,294,2
275,250,2
304,295,2
290,276,2
271,255,1
278,286,1
306,266,1
301,260,2
306,248,2
263,265,1
267,272,1
295,265,1
284,295,2
270,266,1
273,251,1
272,277,1
282,258,2
270,248,1
275,294,1
298,269,1
288,251,2
281,275,2
295,286,2
293,270,1
278,272,2
296,276,1
287,293,1
277,257,2
286,252,1
270,276,2
295,259,1
307,263,2
301,271,2
297,251,1
283,269,1
280,255,1
282,277,1
293,281,1
267,271,1
304,293,1
294,293,2
282,267,1
291,275,1
282,272,2
262,276,2
284,292,1
281,297,2
269,268,2
266,298,2
308,258,2
295,281,2
308,256,1
278,258,2
271,254,2
303,284,2
287,284,2
262,300,2
271,294,1
272,292,2
298,286,1
291,287,1
300,283,2
262,297,1
301,260,2
294,281,2
285,270,1
278,274,2
284,277,2
264,266,2
282,261,2
264,280,1
270,283,1
268,256,1
259,300,1
280,272,1
293,267,2
282,287,2
276,260,1
272,299,1
267,272,2
288,260,1
290,293,2
259,269,2
278,294,1
253,259,2
289,255,1
289,282,1
277,298,2
275,274,2
274,298,1
261,301,1
265,288,2
266,300,2
263,283,2
264,271,2
258,283,2
293,267,1
293,302,2
292,295,1
278,272,1
292,273,2
255,257,1
273,255,1
268,277,1
290,268,2
254,257,2
290,260,2
273,271,1
274,268,2
277,287,1
258,278,1
280,300,2
259,280,1
271,256,1
295,302,2
297,297,1
279,281,2
298,302,2
281,268,2
292,304,1
286,277,1
262,305,2
272,282,2
270,287,1
283,259,2
279,279,2
276,261,1
257,276,1
260,262,1
274,304,1
270,293,1
292,297,1
255,259,2
290,273,1
248,258,2
290,259,1
277,302,1
268,266,1
255,301,2
262,289,2
289,294,1
248,289,2
270,297,1
290,280,2
246,286,2
279,273,1
291,265,1
247,268,1
257,264,2
270,286,1
259,305,1
276,277,1
256,309,2
265,306,2
257,278,2
272,306,2
260,259,2
294,287,2
293,300,2
280,273,1
286,285,1
287,281,2
285,296,1
272,282,2
267,304,2
253,305,2
258,309,2
247,298,2
255,260,2
255,304,1
285,276,2
294,291,2
272,281,1
290,298,2
247,264,2
284,284,2
268,307,1
270,283,1
243,268,1
247,272,2
292,270,1
242,310,2
260,302,2
268,291,2
283,280,1
242,289,1
285,278,1
292,265,2
278,300,2
273,272,2
288,267,2
257,294,1
277,275,1
258,295,2
263,286,1
277,303,1
259,279,1
291,304,1
285,264,1
256,283,1
250,296,1
292,269,2
291,282,2
249,313,2
284,311,2
285,301,2
290,278,1
275,270,1
267,265,1
269,294,2
259,304,2
241,309,2
260,312,2
244,280,1
273,297,1
262,276,1
286,289,2
269,310,2
266,271,1
256,287,1
267,281,2
248,314,2
286,279,2
250,315,1
290,290,1
277,300,2
244,272,2
277,272,1
271,275,2
271,293,1
271,283,2
279,279,1
290,268,2
278,289,2
268,268,2
255,266,2
243,273,1
271,274,2
285,306,1
264,300,2
259,311,1
241,315,2
266,311,1
258,303,1
261,271,1
260,312,1
278,299,1
286,314,2
269,284,2
255,274,1
273,314,1
266,290,1
242,270,1
271,268,1
248,272,2
271,269,1
287,315,1
290,267,2
270,296,2
251,272,2
283,305,1
272,303,2
268,273,1
240,268,2
244,294,1
259,304,2
255,273,1
248,315,2
277,300,1
288,297,1
284,289,1
271,319,2
266,284,2
288,272,1
281,288,1
270,283,2
269,298,2
260,276,1
261,309,2
285,302,2
268,299,1
264,285,1
268,282,2
241,308,2
261,303,2
273,318,1
245,302,2
257,303,1
248,303,1
286,294,1
251,286,1
238,285,2
284,285,2
265,276,1
277,328,2
258,321,1
273,291,1
249,322,2
241,296,2
255,290,2
255,298,2
276,324,2
262,315,2
229,316,2
252,309,1
231,315,1
271,310,2
250,290,2
262,299,1
249,302,2
252,291,1
275,326,2
256,305,1
234,291,2
263,327,2
261,299,1
271,313,2
249,307,1
231,310,2
275,306,2
266,319,2
277,312,1
267,290,1
234,285,2
228,309,2
223,293,1
248,288,1
246,322,1
251,332,2
228,287,2
242,308,2
263,311,2
240,286,1
271,297,1
246,329,2
270,327,1
250,310,1
235,294,2
271,300,1
221,295,1
246,329,2
245,320,2
261,313,2
269,319,1
224,311,2
226,320,2
257,316,1
241,320,1
222,331,2
234,322,2
236,291,2
255,333,2
233,289,1
233,317,2
223,320,1
215,327,1
228,294,1
216,316,1
261,309,2
253,304,1
223,336,2
263,322,1
264,293,2
252,323,1
224,316,1
230,296,1
241,300,1
255,331,2
227,315,2
252,312,1
232,327,1
227,317,1
261,340,1
235,310,2
227,295,1
255,293,2
251,303,1
230,304,1
216,308,1
234,327,2
259,336,1
234,304,2
264,335,1
235,332,2
232,328,2
241,307,2
250,302,2
228,335,1
238,305,2
218,332,2
237,315,1
233,315,1
223,301,2
263,307,1
239,317,2
240,301,2
217,311,2
218,325,1
244,315,2
249,303,1
241,331,2
222,329,2
230,323,2
238,300,2
230,335,1
241,336,2
229,300,2
236,334,1
241,307,2
224,317,2
233,318,2
254,316,2
239,318,1
237,328,1
221,334,1
243,345,2
244,340,2
250,297,2
252,323,2
247,308,1
215,334,1
258,313,1
212,337,1
258,329,2
222,304,1
228,318,1
228,322,1
235,321,1
248,322,1
234,324,2
241,346,1
215,347,1
255,307,1
215,322,1
215,297,1
246,344,1
218,340,1
245,328,1
221,297,2
221,307,1
240,324,1
239,302,2
216,316,1
248,345,2
224,327,2
227,349,2
225,328,2
225,306,1
219,330,2
230,310,2
213,324,2
210,337,1
237,314,2
221,325,2
212,333,2
249,325,1
230,317,1
235,349,2
240,326,2
247,354,2
247,316,1
219,320,2
252,348,2
228,339,1
238,312,1
211,347,2
218,324,1
234,349,2
245,318,1
225,306,2
251,327,1
239,340,2
241,316,1
217,349,1
222,325,2
227,336,2
228,348,1
204,360,1
229,320,2
221,361,1
236,346,2
214,318,1
246,328,2
215,350,2
222,327,2
246,364,1
197,352,2
207,359,2
198,315,1
239,326,1
210,352,2
220,347,1
218,324,1
223,337,1
240,339,2
215,356,2
234,360,1
231,335,1
200,349,1
209,335,1
229,353,1
227,327,1
204,361,2
232,321,1
217,323,1
216,327,2
205,333,2
204,325,2
226,324,1
202,345,1
245,325,2
233,341,1
204,366,2
232,360,1
211,336,1
208,338,1
237,359,1
214,336,1
200,361,2
206,323,2
203,351,1
197,334,2
222,332,1
235,318,2
202,344,2
218,353,1
210,318,1
233,327,1
204,367,1
197,349,1
211,319,1
243,363,2
202,337,1
239,359,2
213,331,1
219,361,2
232,335,2
206,341,1
225,354,1
194,364,2
196,342,2
223,356,2
202,353,2
202,320,1
199,350,1
238,365,2
231,346,2
226,349,1
198,352,2
236,360,1
203,344,2
240,344,1
211,341,1
206,350,1
239,352,1
210,331,1
234,349,2
195,346,2
203,344,1
219,336,1
220,332,2
200,331,1
219,327,2
224,362,2
205,320,1
202,360,1
196,358,1
242,351,2
238,324,1
202,324,2
222,327,1
194,328,2
206,344,2
225,369,2
223,325,1
241,353,2
224,321,2
222,333,2
216,355,1
221,322,1
205,325,2
233,319,2
241,343,2
221,321,2
239,332,1
229,346,1
203,331,1
203,351,1
204,363,1
208,340,2
224,342,2
193,368,1
202,342,1
213,332,1
196,332,2
226,368,2
202,348,1
219,349,2
229,367,1
200,342,1
197,341,1
237,341,2
214,331,1
207,340,1
195,333,2
190,339,1
204,348,2
198,351,1
204,328,2
238,355,1
205,360,1
212,337,1
231,322,1
239,359,2
190,330,2
231,329,1
235,360,1
193,358,1
207,326,1
190,336,1
236,362,2
234,362,1
219,354,1
213,351,2
224,342,1
190,348,1
225,360,1
198,366,1
212,347,2
220,372,1
223,373,2
222,363,1
210,367,2
196,334,2
187,328,1
215,338,1
201,353,2
188,369,1
237,324,1
197,324,1
190,350,2
195,334,1
213,326,1
213,349,2
209,338,1
236,334,2
188,357,2
209,349,1
215,360,1
229,360,1
199,351,2
207,347,1
205,348,2
206,351,2
212,367,2
191,363,1
191,328,1
191,349,2
195,341,1
215,354,2
228,362,2
201,336,2
222,357,2
215,335,1
187,357,2
224,337,2
228,365,2
229,344,2
190,374,1
237,359,2
200,350,1
215,346,2
228,340,2
212,357,2
221,352,1
221,366,1
205,333,2
196,346,2
216,328,1
233,331,1
202,334,2
229,347,2
205,343,1
210,360,1
207,331,2
235,361,1
208,331,2
192,329,1
202,359,1
205,337,2
226,334,2
198,358,1
216,369,2
216,359,2
191,366,2
195,363,2
222,369,1
198,343,2
208,373,1
190,361,2
198,357,2
191,335,2
189,342,1
189,334,1
205,359,1
201,350,1
196,363,1
229,370,1
227,363,1
197,328,1
222,357,2
229,366,2
197,326,1
216,329,1
230,343,1
190,342,2
218,331,1
218,366,1
220,357,1
200,337,2
197,347,2
206,366,2
191,354,2
198,355,2
213,342,1
196,344,2
213,355,1
219,347,1
217,367,1
212,351,1
186,352,1
193,365,2
219,343,2
185,327,2
204,364,2
219,370,2
214,336,2
189,339,2
219,331,1
202,333,1
192,328,1
225,359,1
187,356,1
191,329,2
208,372,2
214,326,2
186,343,2
208,352,1
188,371,2
221,346,2
231,366,1
226,333,2
209,362,2
222,338,1
221,353,2
201,361,2
203,340,1
211,330,2
185,356,1
204,370,2
205,356,1
186,326,2
231,339,1
199,332,1
216,329,1
207,351,1
229,361,2
212,329,1
206,363,1
197,331,2
208,362,2
233,354,2
214,373,1
193,345,1
183,342,2
220,349,1
181,347,2
219,335,1
192,355,1
214,372,1
183,357,2
212,342,2
209,371,2
190,338,2
223,347,1
222,374,1
206,374,2
197,352,2
222,379,1
216,340,2
199,357,2
200,331,1
211,343,2
195,329,2
229,331,1
183,355,2
218,368,1
183,373,1
197,334,1
181,369,2
226,364,2
193,335,1
201,333,2
192,331,2
209,338,2
181,373,1
191,331,1
214,370,2
194,370,1
221,361,2
203,379,1
209,344,1
226,372,1
231,333,1
193,342,1
223,343,2
201,371,1
195,363,1
223,355,2
217,357,1
198,356,2
228,375,1
195,340,1
187,346,1
206,343,2
195,357,1
205,346,2
195,357,1
229,330,2
197,377,1
186,353,2
198,371,1
203,364,1
196,343,2
197,345,2
183,348,1
186,369,1
210,364,2
195,347,2
186,361,1
194,335,1
201,367,2
208,334,1
215,351,2
213,356,2
211,361,2
186,356,2
206,335,2
217,333,2
197,363,1
195,368,1
185,341,1
184,332,1
185,381,2
194,340,2
206,343,2
184,349,1
224,357,2
229,360,2
225,357,2
219,355,1
204,350,1
222,336,2
196,335,1
227,366,2
221,362,1
186,351,1
219,348,2
196,349,1
203,360,2
184,371,2
194,349,1
186,356,2
199,342,1
187,387,1
205,378,1
191,360,1
226,383,2
200,346,2
178,338,1
207,341,1
216,338,2
215,356,1
177,362,1
217,380,2
180,363,2
226,381,2
214,373,2
189,383,2
226,366,1
219,347,2
224,345,2
203,387,2
195,361,2
219,363,2
210,354,2
174,373,2
202,383,2
182,367,1
219,365,2
211,358,2
206,374,2
193,347,2
198,369,1
195,359,1
175,359,2
210,387,2
210,358,2
205,357,2
222,348,1
192,363,2
187,380,2
183,358,1
181,363,1
189,346,2
209,372,2
199,360,1
221,345,1
206,347,2
201,349,1
220,382,1
220,352,2
188,353,2
180,344,1
207,394,2
186,390,2
208,362,2
222,377,2
200,354,2
172,373,1
201,385,2
218,355,1
212,380,1
179,356,2
191,373,1
197,383,1
191,353,2
214,390,2
187,373,1
178,355,1
216,370,2
176,376,2
206,350,2
190,367,1
196,387,2
193,381,2
187,361,1
212,383,2
195,398,1
179,367,2
207,373,1
215,375,2
173,355,2
203,397,1
185,367,1
177,357,1
195,397,1
185,393,2
183,396,2
201,384,2
207,396,1
183,368,2
214,368,1
191,351,2
220,382,2
172,381,1
180,391,2
184,379,2
172,356,1
175,358,2
192,382,1
192,392,1
197,351,1
205,378,2
174,374,2
195,394,2
217,374,1
187,353,2
203,388,1
199,383,1
216,401,1
205,363,1
180,365,2
222,370,1
176,399,1
175,356,1
202,385,2
219,365,2
203,397,2
178,356,1
178,359,1
213,366,2
181,386,1
190,380,2
209,387,1
185,378,1
185,384,1
215,391,1
203,368,1
187,353,2
205,364,1
183,361,1
208,363,1
185,362,1
181,353,1
187,380,2
179,400,1
183,401,1
182,351,1
205,392,1
187,397,1
196,397,1
200,389,1
197,362,2
186,356,2
186,370,1
202,396,2
193,363,2
202,366,2
208,400,1
209,354,1
201,401,1
206,381,1
206,353,1
193,387,2
183,369,1
217,375,2
191,398,2
201,389,1
172,395,1
214,384,2
195,375,2
208,376,1
216,365,2
