X,Y,Width
146,110,1
126,125,2
165,135,2
154,109,2
132,139,1
138,132,2
144,141,1
157,114,2
119,118,2
153,120,2
153,108,1
132,122,1
136,102,1
122,133,2
152,102,1
131,109,2
168,123,1
141,140,2
126,117,1
133,149,2
127,102,2
170,135,2
142,134,2
143,148,1
134,144,1
155,143,2
132,146,1
149,109,1
130,132,1
169,148,2
161,138,2
145,137,2
147,131,1
137,148,2
128,114,2
161,131,1
159,124,1
131,121,2
145,110,1
161,123,2
166,120,1
167,134,1
155,139,2
151,116,2
124,103,2
123,124,2
171,109,1
162,122,1
133,144,1
162,130,2
130,112,1
138,130,1
149,119,1
149,129,1
168,112,1
152,127,1
145,113,1
171,118,1
129,127,1
139,118,1
140,142,1
141,133,1
140,133,2
155,153,2
175,107,1
144,126,1
156,125,1
167,107,1
172,144,1
131,115,2
150,111,2
146,146,1
173,156,2
139,112,1
148,108,1
164,115,1
142,144,1
156,113,1
132,140,1
147,146,1
138,122,1
152,132,1
165,144,2
173,147,2
169,117,2
134,150,1
169,145,1
167,139,1
168,119,1
155,118,2
159,133,2
164,127,1
165,151,1
140,133,1
168,135,2
149,152,1
149,113,1
169,157,2
147,110,1
175,117,2
152,127,2
171,158,1
170,115,1
176,140,1
172,123,2
157,128,1
153,145,2
171,130,1
137,139,1
177,141,2
148,116,1
152,118,1
144,130,1
144,117,1
154,154,2
157,142,2
158,139,2
161,129,2
138,122,2
140,116,1
140,126,2
176,116,1
180,124,1
172,120,2
169,113,2
146,129,2
150,131,1
175,130,2
151,131,2
168,131,1
136,134,2
177,129,1
174,162,1
142,116,1
142,142,1
154,154,1
147,131,1
141,121,1
157,161,1
178,120,2
172,156,1
145,125,1
165,134,1
176,141,2
171,152,1
181,143,1
142,142,1
165,159,2
160,131,2
176,140,2
139,133,1
158,135,2
144,119,1
144,118,1
136,148,1
139,116,2
136,127,2
160,128,2
150,124,2
147,126,2
171,119,2
186,145,2
180,145,1
180,118,1
158,162,2
171,143,1
173,115,2
173,123,2
168,160,2
178,126,1
147,141,2
173,151,1
160,153,1
172,153,1
161,117,2
182,134,2
177,130,2
148,149,1
155,152,1
142,135,2
160,153,2
153,148,2
155,156,1
166,117,2
189,150,1
144,166,2
175,133,2
164,141,1
146,120,1
177,132,2
168,116,2
162,117,2
170,143,1
155,129,1
180,149,2
154,144,2
174,139,2
158,121,2
151,160,1
147,118,2
184,164,1
168,147,2
159,151,2
153,136,1
159,137,1
147,164,2
190,152,1
152,131,2
147,149,1
180,148,1
173,137,2
180,145,1
160,158,2
180,121,2
170,148,2
169,168,1
160,158,1
185,123,2
145,161,2
181,160,2
147,148,2
194,160,1
173,137,1
188,162,2
167,133,2
183,143,2
155,140,1
188,167,2
170,126,2
147,165,2
178,140,2
173,156,2
190,158,2
176,137,1
148,124,2
182,141,2
148,157,2
179,128,1
173,139,1
173,147,1
157,126,1
194,142,2
166,147,2
183,123,1
155,158,2
152,132,2
160,136,2
181,122,1
152,159,1
188,140,2
163,158,1
195,152,2
164,135,2
157,156,2
170,161,2
152,155,2
183,145,2
193,123,2
182,149,2
170,168,1
191,131,1
184,165,2
148,142,1
175,149,1
193,151,1
182,171,1
165,153,2
169,143,2
171,153,2
168,152,2
195,134,1
192,135,2
163,137,2
173,171,2
159,144,2
184,163,2
188,133,2
173,124,2
163,168,1
162,139,2
185,154,1
148,149,2
191,123,2
157,165,1
197,170,2
187,160,1
192,125,1
150,134,2
191,127,2
172,124,1
158,146,2
174,134,2
199,131,2
168,174,2
188,148,1
181,161,1
167,162,2
193,146,2
196,165,1
200,176,2
193,141,2
166,140,2
160,139,2
188,133,1
186,163,1
153,177,1
174,172,2
169,143,1
194,128,2
201,129,2
202,141,2
152,154,1
201,137,2
198,139,2
152,149,2
173,157,2
181,171,2
190,157,2
176,153,1
177,139,2
182,142,2
155,129,2
156,137,2
161,175,1
183,145,1
202,129,2
159,171,2
202,134,2
166,134,1
153,129,2
186,138,2
195,145,2
173,168,2
180,128,1
170,150,2
170,128,1
160,142,2
183,168,1
179,141,2
185,128,1
174,144,2
157,128,1
169,145,2
182,172,2
164,148,2
202,134,1
160,138,1
173,134,1
173,141,2
173,145,2
166,144,1
207,159,1
172,138,2
187,157,2
174,144,2
175,176,1
194,157,2
184,171,2
170,162,2
190,144,1
188,156,1
183,155,1
206,160,1
163,147,2
190,177,2
205,157,2
163,152,2
170,167,2
186,142,2
195,131,1
190,180,1
187,151,2
204,150,2
198,144,2
184,167,2
182,178,1
177,174,1
158,178,1
206,151,2
204,138,2
181,177,1
160,145,1
196,146,2
167,177,2
187,134,1
176,159,1
163,133,1
177,153,2
202,178,1
201,134,1
201,134,1
175,160,1
209,161,2
171,150,1
209,182,1
186,147,2
167,177,2
179,134,2
178,180,1
189,139,2
184,167,2
182,173,2
172,150,2
185,170,1
178,174,2
187,149,2
177,146,1
189,178,2
177,140,2
187,137,2
190,166,1
187,186,2
182,186,1
173,153,2
172,165,2
212,161,1
205,174,2
171,174,2
178,138,2
177,180,2
191,164,2
181,156,2
199,136,2
206,144,2
176,142,1
206,138,1
194,147,1
186,179,1
206,136,1
205,145,1
191,152,2
189,161,2
176,154,1
198,154,2
169,180,1
179,180,2
187,161,2
183,143,1
179,144,1
204,145,1
216,159,1
186,173,1
202,190,2
176,157,1
184,157,2
187,163,1
179,170,2
215,150,2
183,179,1
173,163,1
215,191,2
200,169,2
201,152,1
186,191,1
217,179,1
212,141,2
190,168,2
172,183,2
197,186,1
168,167,2
214,182,1
216,184,1
182,158,2
194,180,2
197,163,2
201,186,1
190,150,2
200,181,1
191,163,2
204,154,2
210,176,2
205,163,2
187,165,1
215,161,1
215,175,1
180,171,2
221,183,2
180,160,1
177,173,2
199,164,1
219,165,2
173,146,1
191,171,1
207,189,2
200,176,2
192,162,2
179,180,2
181,192,1
221,173,1
217,167,2
189,142,1
215,160,2
174,171,1
219,151,2
217,152,1
218,161,2
187,169,2
173,153,1
220,159,2
208,179,2
179,179,2
172,178,1
212,182,2
183,194,2
220,172,1
181,146,2
196,185,1
203,186,1
187,163,1
221,169,2
215,171,2
198,191,1
200,192,1
174,166,2
187,188,2
221,189,2
177,163,1
206,193,2
220,163,1
199,169,1
186,150,2
198,161,2
217,167,1
214,158,2
221,183,2
200,179,1
176,161,2
222,145,2
190,157,2
192,159,2
197,194,2
193,192,1
180,170,1
194,169,2
216,191,1
221,149,1
198,190,2
220,189,2
211,170,2
227,185,1
179,184,2
202,178,1
222,193,1
209,172,2
208,186,1
206,171,2
226,148,1
184,167,2
191,180,2
227,185,2
178,166,1
226,166,2
218,182,2
182,151,1
206,172,2
209,166,1
182,195,2
181,188,1
199,175,2
178,186,2
186,193,1
223,183,1
223,150,1
190,167,1
207,179,2
205,158,2
227,180,2
199,161,1
185,157,2
181,180,1
197,171,2
198,194,1
221,186,2
192,160,2
186,181,2
221,148,1
193,166,2
214,181,1
212,166,1
200,159,1
220,161,1
218,159,1
225,165,1
202,187,1
219,194,1
192,188,2
194,168,2
214,164,1
193,171,2
221,182,1
228,180,2
216,175,2
191,194,1
218,200,1
227,186,2
195,170,1
224,173,2
222,191,2
206,160,1
229,178,1
216,159,1
215,169,2
223,187,1
221,189,1
187,160,1
209,198,2
202,185,1
213,163,2
184,159,2
220,186,1
216,190,2
194,178,1
191,198,2
188,168,1
211,172,1
209,162,2
200,162,1
213,189,2
204,179,1
228,153,2
231,179,2
234,173,2
221,186,2
221,156,2
197,198,1
201,168,1
229,157,1
224,182,1
210,177,1
186,181,2
215,192,1
208,166,2
214,151,2
187,163,2
232,186,2
201,172,1
187,151,2
206,195,1
234,156,1
223,170,2
188,199,1
217,159,1
227,190,2
210,187,1
223,157,2
234,189,2
233,197,2
200,168,2
184,155,2
204,174,2
186,158,1
209,199,2
216,164,2
232,195,2
226,192,1
224,190,1
200,152,2
189,200,1
228,162,1
232,166,2
230,184,1
186,156,1
230,174,2
195,174,2
189,179,2
221,193,2
195,194,2
203,196,2
235,194,2
195,199,1
194,175,2
186,185,2
193,170,2
234,201,2
206,192,1
228,156,2
196,177,2
222,188,1
191,159,2
213,194,2
202,168,1
193,185,1
205,199,2
236,158,1
201,157,1
190,159,1
215,203,2
227,184,2
190,197,1
216,156,1
213,181,2
188,173,1
211,154,2
233,199,2
228,194,1
227,198,2
218,162,1
196,174,2
192,167,2
219,190,1
228,184,2
215,182,2
235,173,1
221,196,2
215,182,1
212,175,2
222,191,2
207,200,2
202,193,2
224,191,2
189,188,2
215,185,2
220,172,1
237,197,1
194,168,1
216,183,2
232,163,2
203,194,1
231,191,2
202,163,1
197,185,1
197,186,2
195,200,2
193,154,2
212,169,2
221,166,2
190,175,1
188,195,1
216,168,1
231,189,1
188,203,2
237,172,2
201,188,1
224,200,1
222,170,2
234,175,2
191,166,1
235,184,2
224,188,1
195,154,2
190,189,2
203,192,2
212,178,1
189,155,2
239,168,2
217,175,1
227,155,1
231,175,2
224,156,1
204,176,1
192,162,1
199,198,1
209,157,2
222,183,1
211,183,1
239,170,1
218,175,1
224,194,1
200,191,2
221,162,2
199,194,2
207,177,2
217,185,2
218,180,1
230,194,2
206,189,2
215,188,2
212,204,2
232,177,2
224,161,1
191,198,2
196,174,1
210,176,2
230,156,2
219,193,1
231,157,1
199,185,2
227,201,1
238,181,1
195,175,2
230,165,1
198,189,1
196,197,1
216,183,1
202,193,2
192,194,2
234,172,1
192,197,1
229,182,1
225,178,1
224,165,2
201,159,1
234,156,1
190,176,2
221,190,1
233,188,1
228,194,1
237,166,2
208,158,1
207,201,1
210,184,1
215,194,1
227,176,1
200,185,1
240,172,2
216,174,2
192,176,2
241,165,2
192,158,2
227,179,1
214,158,1
197,176,1
233,178,2
235,202,2
231,201,2
228,176,1
223,186,2
233,198,1
233,200,1
231,175,1
230,197,1
199,188,1
224,181,1
202,170,1
207,163,2
221,159,1
208,193,1
236,184,1
220,185,2
232,158,1
224,204,1
225,162,1
212,157,1
211,176,1
195,190,2
213,159,1
222,194,1
209,174,1
216,188,1
232,164,1
219,164,2
219,159,1
208,164,2
219,159,1
194,159,2
215,182,1
225,200,1
201,201,1
205,176,2
230,187,1
236,162,2
233,163,1
226,171,2
239,201,1
219,178,2
232,178,2
216,185,2
212,160,1
210,177,2
241,180,2
198,189,1
236,189,2
225,192,1
202,161,1
242,184,2
229,206,1
218,171,2
202,184,2
237,175,1
240,189,1
239,156,2
245,202,2
229,202,1
208,185,2
211,179,2
219,186,2
229,165,1
225,178,1
245,176,2
235,174,1
229,164,1
230,164,2
236,169,2
232,172,1
223,187,2
206,204,2
216,189,1
195,178,2
212,179,2
238,199,1
246,170,2
207,169,2
221,177,2
223,172,1
216,181,2
232,193,2
219,165,2
232,179,2
209,200,2
218,200,1
236,173,1
230,173,2
207,204,1
207,159,1
225,199,1
239,204,2
217,163,2
207,173,1
228,164,1
230,173,2
199,192,2
227,188,1
204,196,1
237,163,1
227,197,1
208,181,1
237,200,1
243,164,2
240,187,2
213,176,1
212,186,1
209,187,1
204,179,1
226,206,2
209,184,1
234,159,2
250,173,2
228,167,2
209,192,2
237,205,1
228,169,2
206,178,1
239,172,1
241,164,1
218,191,1
214,161,2
250,169,1
249,159,1
237,191,2
209,183,2
214,169,2
246,183,1
222,187,1
206,179,2
224,160,2
218,194,2
237,193,1
249,187,2
236,200,1
208,199,1
257,204,2
259,187,1
248,176,1
247,162,2
259,163,1
254,204,1
240,164,2
212,211,2
221,212,2
240,203,1
221,187,1
217,211,1
246,163,1
221,208,2
212,200,2
228,172,2
238,209,2
255,187,1
254,205,2
248,162,2
248,206,1
213,199,2
237,202,1
218,200,2
219,188,2
254,202,1
228,183,1
213,187,2
246,169,1
252,211,2
248,187,1
259,209,1
238,215,2
219,168,1
228,203,2
222,210,1
261,208,2
248,189,2
253,190,1
237,210,1
238,201,1
242,192,2
251,213,1
257,184,1
262,182,1
250,204,2
262,192,1
219,214,1
254,180,1
235,214,2
249,193,1
216,182,1
243,178,1
236,195,1
218,172,1
219,216,2
244,206,1
217,210,1
253,209,2
231,214,1
257,188,2
223,170,1
270,195,1
255,191,1
223,208,1
255,189,2
221,195,1
262,203,1
223,214,2
229,193,1
239,180,2
232,177,1
234,191,2
228,187,1
261,178,1
259,176,2
255,216,2
240,174,1
238,194,1
243,191,1
242,206,1
263,192,1
229,212,1
254,193,2
230,189,2
225,189,2
246,195,2
234,196,2
252,169,1
269,183,1
263,192,2
267,203,1
249,218,1
241,203,2
238,188,2
276,216,1
266,222,1
266,226,1
285,226,2
273,215,1
284,223,2
252,193,1
283,224,1
265,210,1
261,211,2
264,210,1
283,218,2
251,178,2
272,201,1
263,181,2
283,190,2
244,210,2
256,207,2
242,193,2
285,196,1
256,197,2
238,196,2
266,209,2
284,202,1
260,213,2
270,201,2
287,213,1
282,185,1
283,188,2
251,224,2
282,203,1
280,199,2
257,218,2
271,208,1
260,230,1
249,216,1
276,231,1
284,191,2
274,181,1
253,225,2
251,224,2
260,200,2
268,190,1
294,223,1
267,213,1
255,229,2
268,218,2
272,198,2
288,182,2
292,185,2
274,214,1
265,198,1
249,222,1
282,213,1
250,209,2
289,224,2
316,211,2
294,208,1
268,221,1
299,230,2
275,240,1
276,212,1
291,199,1
318,198,2
314,226,1
289,197,2
293,228,1
282,213,2
311,225,2
314,224,2
295,230,1
277,233,1
273,198,1
304,234,2
303,215,1
305,220,2
313,204,2
289,206,1
285,234,1
270,227,1
276,203,2
292,233,1
288,221,1
277,198,2
278,212,1
328,236,2
281,243,1
286,213,1
299,245,2
289,198,2
321,204,2
317,200,2
283,220,2
280,243,2
329,244,2
320,241,1
297,212,2
285,203,2
309,201,1
309,229,1
285,221,1
317,212,2
281,219,2
294,218,1
303,240,1
302,201,2
311,235,2
288,220,1
286,222,2
289,234,2
315,205,2
326,233,1
322,226,1
319,239,1
315,245,1
307,235,1
334,229,1
310,230,2
315,212,2
323,225,1
339,217,1
304,225,2
337,238,2
328,238,2
325,240,1
323,218,1
310,219,2
304,252,2
322,228,1
301,214,2
339,246,2
322,226,1
318,219,2
297,215,2
323,229,2
303,215,1
302,232,2
327,216,2
305,216,2
299,246,1
326,253,1
337,212,2
313,221,2
324,245,1
319,233,2
336,254,1
346,240,1
361,239,1
348,251,2
347,243,1
339,240,1
342,257,2
321,227,2
352,252,2
339,240,2
316,228,2
337,244,2
316,223,2
332,242,1
336,217,1
320,253,2
332,232,1
331,248,1
346,230,1
357,229,2
317,254,1
315,222,1
324,245,2
317,249,2
347,217,1
315,219,2
338,218,1
334,259,1
327,256,2
329,258,2
329,249,1
357,243,1
350,265,2
347,233,1
357,245,1
336,244,2
363,243,1
333,254,2
365,233,2
362,231,2
330,225,1
350,254,1
328,255,1
327,261,1
353,251,1
361,232,1
339,244,2
328,233,1
345,255,1
353,223,2
360,223,1
358,238,2
377,249,1
334,266,2
338,256,2
367,252,1
343,228,2
372,242,1
363,231,2
363,240,2
386,249,1
369,270,1
365,232,2
349,241,2
382,264,2
340,270,1
343,268,2
374,254,2
377,270,1
389,249,1
379,251,1
368,234,1
346,245,2
385,233,1
378,268,1
362,253,1
360,228,1
361,245,2
372,228,2
349,268,1
356,253,1
351,274,1
372,246,1
386,256,2
345,273,2
375,246,1
380,271,1
353,242,2
347,247,2
345,232,1
369,250,2
375,242,2
382,262,2
399,287,1
388,285,1
383,244,2
363,281,2
366,277,2
391,272,2
359,279,2
375,257,2
376,282,1
370,276,2
370,275,2
392,267,1
363,240,1
379,264,1
358,276,2
367,244,1
394,244,2
359,241,1
407,258,1
388,242,1
383,244,2
358,275,2
405,250,1
370,282,2
374,278,2
395,277,1
371,272,2
393,288,2
411,273,2
399,246,1
376,257,1
392,247,1
363,253,1
388,243,1
371,258,1
366,246,2
403,290,1
390,274,2
373,249,2
370,274,2
400,250,2
408,282,1
377,275,2
406,255,1
378,268,1
381,287,1
385,287,2
393,266,2
402,278,1
411,273,2
408,281,1
389,241,2
411,252,1
400,276,1
377,253,2
399,269,1
408,267,2
408,262,1
405,256,2
398,248,2
420,262,2
407,260,2
393,269,1
415,256,1
410,262,1
415,268,1
390,249,2
386,250,2
378,280,1
370,251,1
419,286,1
384,271,1
398,257,1
418,281,2
378,278,1
417,273,2
409,292,1
393,283,1
370,273,2
398,258,2
388,274,2
420,258,2
403,271,2
413,277,2
403,255,2
392,255,2
394,285,1
378,254,1
390,262,2
388,276,2
408,254,2
418,279,1
422,278,2
404,292,2
415,293,2
393,278,2
374,275,2
393,291,1
399,255,1
403,292,2
376,262,1
395,257,2
404,252,1
381,294,1
382,292,2
413,282,1
418,264,2
390,257,2
389,266,1
418,281,1
383,291,2
404,297,1
409,281,2
396,253,1
379,274,2
419,256,1
386,261,2
382,275,2
385,270,1
382,276,1
420,286,2
414,250,1
399,268,1
389,281,1
419,268,2
390,262,2
417,263,2
383,258,2
378,257,2
421,272,2
393,292,1
391,299,1
382,296,1
405,280,2
376,259,1
420,255,2
376,254,2
382,294,1
384,256,1
413,262,2
423,269,2
380,296,1
413,285,1
378,279,2
373,287,1
403,269,2
383,255,2
423,290,1
397,259,1
424,298,1
399,297,1
403,278,1
398,250,1
407,293,2
388,283,2
393,267,2
387,276,2
422,294,2
400,278,2
386,294,2
379,275,2
397,251,2
382,251,1
388,295,2
387,262,1
424,272,1
383,270,2
391,280,2
378,291,2
389,250,1
406,295,1
403,258,2
381,297,1
409,251,2
407,293,2
376,266,1
419,295,2
393,298,1
383,282,2
382,285,2
381,280,2
421,271,2
397,265,2
376,255,2
393,283,2
419,298,1
415,256,1
375,270,1
419,291,1
400,290,2
422,279,2
382,273,1
419,282,1
393,297,2
379,278,2
380,276,2
417,257,2
423,252,1
399,266,1
411,293,1
408,301,1
422,256,2
382,292,1
402,283,1
392,291,1
411,277,1
400,267,1
401,266,2
381,278,1
426,301,2
422,275,1
388,253,2
380,284,1
409,295,2
382,252,1
407,277,1
382,281,2
394,282,1
381,271,2
397,282,2
395,254,1
395,283,1
406,255,2
414,275,2
412,300,1
376,266,2
409,295,2
408,264,1
408,264,2
409,301,1
403,274,1
414,298,1
376,269,2
378,285,2
413,301,2
423,291,1
398,272,1
406,290,1
408,262,1
391,261,1
392,273,1
376,256,1
398,257,1
388,265,2
390,260,2
420,289,1
397,291,2
393,297,2
405,259,2
395,262,1
400,303,2
410,296,2
387,262,2
415,290,2
386,271,1
417,277,1
386,269,2
426,254,1
420,298,2
407,269,1
422,270,2
392,268,2
410,268,1
413,295,2
408,253,1
387,276,1
412,268,2
405,265,2
417,266,1
406,266,2
394,300,1
422,288,2
405,293,1
410,282,2
422,257,1
384,272,1
384,264,1
420,274,1
385,289,1
424,281,2
393,265,2
378,304,2
391,304,2
384,287,1
421,282,1
393,284,2
417,270,1
426,269,2
382,254,2
395,258,2
385,265,2
422,297,2
398,266,2
395,259,1
381,303,2
379,257,1
405,299,1
421,279,2
423,279,2
417,274,1
427,275,1
389,279,2
401,279,2
430,287,2
385,288,2
383,271,2
384,290,2
415,267,2
405,263,1
380,270,1
426,305,2
429,280,2
390,279,2
414,303,1
419,301,1
380,299,1
420,282,2
403,265,1
426,301,1
397,264,1
415,271,1
416,302,2
419,300,2
380,284,1
390,306,2
428,289,1
415,304,1
383,284,1
394,303,2
416,302,2
408,289,1
403,275,2
395,290,2
383,261,2
422,287,2
390,306,1
388,260,1
383,294,1
389,307,1
401,295,1
414,269,2
401,295,1
382,258,1
412,262,2
410,271,1
383,287,2
431,279,2
386,277,2
403,263,2
404,280,1
424,262,1
391,276,2
430,303,1
427,267,1
382,289,1
382,263,1
421,302,2
409,286,1
384,265,1
418,309,1
392,299,2
415,262,2
406,289,1
396,303,2
407,276,1
420,305,2
389,282,2
426,298,1
405,266,1
413,269,1
431,278,1
389,300,2
430,287,2
421,278,2
413,272,1
395,272,2
434,283,1
386,275,2
389,270,1
433,271,2
419,297,1
412,260,2
414,266,2
401,260,2
430,296,1
418,306,2
432,280,2
424,293,2
418,277,2
431,306,1
394,312,1
430,301,1
395,268,2
416,275,2
400,293,2
393,299,2
402,277,1
388,283,2
388,299,1
426,292,2
432,297,2
393,274,2
402,302,1
402,310,2
435,267,2
401,309,2
418,268,2
412,271,2
397,262,2
422,306,1
388,296,1
425,311,2
388,304,1
425,272,1
429,293,1
405,302,1
426,312,2
404,263,2
398,300,1
416,274,2
426,311,1
431,308,2
438,270,2
393,277,2
427,277,2
435,290,1
435,274,2
400,287,1
393,276,2
397,306,1
399,272,1
403,278,2
418,281,2
409,271,1
412,279,2
436,288,2
389,301,1
430,307,1
421,274,1
390,312,2
420,311,1
396,264,1
404,278,1
394,308,2
401,274,2
429,279,2
418,284,1
402,289,2
419,288,2
412,305,2
421,311,1
394,316,2
440,270,2
420,307,1
420,304,2
434,283,2
425,284,1
407,291,2
407,306,1
405,315,1
438,301,2
437,270,1
407,274,1
435,301,2
395,290,2
436,286,1
431,266,1
426,286,2
423,306,2
424,299,2
442,293,1
394,277,1
396,305,1
416,286,1
436,310,2
410,290,2
414,279,2
408,272,2
415,279,1
395,284,1
400,314,1
404,315,2
435,308,2
443,312,2
424,275,2
405,276,1
421,283,2
426,290,1
424,307,1
403,299,1
423,308,1
423,295,1
424,312,2
429,304,1
437,303,1
406,278,1
410,269,2
419,296,1
393,286,1
419,284,1
440,296,2
428,294,1
400,271,1
437,287,2
425,300,1
399,271,2
413,269,2
400,302,1
429,302,1
414,312,2
423,304,2
405,283,1
430,287,1
430,283,1
444,272,1
416,273,2
417,314,2
408,287,2
429,303,2
428,297,1
433,310,1
408,279,1
432,287,1
413,301,2
427,283,1
411,308,1
420,286,2
401,310,2
432,274,1
428,303,2
419,277,2
436,307,2
397,313,1
414,284,2
441,271,2
435,297,2
444,317,2
442,269,2
402,283,1
421,290,2
419,288,2
411,300,2
407,278,2
436,295,2
442,295,1
407,316,2
425,314,2
431,295,1
434,309,2
431,293,1
435,306,1
434,293,2
405,311,2
404,289,1
401,315,1
426,306,1
427,299,2
442,278,1
437,269,2
426,274,1
429,280,1
433,273,2
412,292,2
425,303,2
408,302,2
400,314,2
396,300,2
438,300,1
417,303,2
441,285,2
408,311,1
442,294,1
443,302,2
438,315,1
446,279,1
432,274,2
422,270,2
447,314,2
399,282,2
441,285,2
427,309,2
425,298,2
445,310,1
436,294,1
401,302,2
431,287,1
434,272,2
420,315,2
404,300,2
405,276,1
425,306,1
403,280,1
403,278,1
402,307,1
401,299,2
419,320,2
423,285,2
403,283,1
440,300,2
438,320,2
400,301,2
436,297,2
428,301,1
418,318,1
446,309,1
431,300,1
419,312,1
401,305,1
438,286,2
450,311,1
420,280,2
419,289,2
445,314,2
421,286,1
417,275,1
420,302,1
443,281,1
427,317,2
430,301,2
435,304,1
420,275,1
413,295,2
420,293,1
420,297,2
444,321,2
402,307,1
440,277,1
439,322,2
427,298,2
409,319,2
415,293,1
446,285,2
414,308,1
429,284,2
415,295,2
439,280,2
405,306,1
436,319,2
406,301,1
432,309,2
427,320,1
412,298,2
420,301,2
409,317,2
425,284,1
453,319,2
450,316,1
427,305,2
438,291,2
448,302,2
453,316,2
425,310,2
438,291,1
433,276,1
413,307,1
442,315,1
422,277,1
404,316,2
447,275,2
417,317,2
443,318,1
437,277,2
410,278,1
449,297,2
433,282,2
407,287,1
440,298,2
415,290,2
409,282,1
408,322,2
431,303,1
421,320,2
411,285,2
438,291,1
440,298,2
408,278,1
406,317,2
447,311,1
405,324,1
413,299,1
453,317,1
454,286,1
449,315,1
448,301,1
446,299,2
450,297,1
435,313,1
408,302,2
427,286,2
447,304,1
419,291,1
426,281,1
415,322,1
409,297,1
424,282,1
437,326,2
438,301,1
429,314,1
422,326,1
453,289,1
416,292,1
448,289,1
452,303,2
428,294,2
433,312,1
452,319,2
421,294,1
423,282,1
421,307,2
435,310,1
426,321,1
442,280,2
451,283,1
429,291,2
449,317,2
434,283,1
417,325,1
425,304,1
429,314,1
443,286,1
414,326,1
420,283,2
447,299,2
435,292,2
415,305,2
443,290,1
416,294,2
418,277,1
413,279,1
422,324,2
432,320,1
432,321,1
445,309,2
442,287,2
453,295,1
439,294,2
413,310,1
420,306,1
413,296,2
426,282,2
441,312,2
436,314,1
446,292,2
427,317,1
446,284,2
429,293,2
443,305,2
421,329,2
445,313,1
413,310,2
438,305,1
419,324,2
449,284,2
425,294,2
454,285,2
421,304,2
416,319,1
449,286,1
446,324,1
448,286,1
411,293,2
456,289,2
416,307,2
456,287,2
447,291,2
450,289,2
444,308,2
