X,Y,Width
269,248,1
292,224,2
267,231,1
296,227,1
270,207,2
267,215,2
277,211,2
312,247,1
269,233,2
286,196,2
276,210,2
301,226,1
261,243,2
304,216,2
301,245,2
282,241,2
263,212,1
262,199,2
297,211,2
282,195,2
292,231,2
275,202,1
285,222,2
283,214,1
276,247,2
271,233,1
293,214,2
268,217,1
263,221,2
307,191,2
269,232,1
279,230,2
282,249,1
281,214,2
308,246,2
253,205,1
269,238,1
273,215,2
254,220,2
283,228,1
283,230,1
271,216,2
273,229,2
307,219,1
264,237,1
300,194,1
259,198,1
300,217,1
276,210,2
308,195,2
278,234,2
270,233,1
257,247,1
309,222,1
268,192,2
266,231,2
266,249,1
272,217,1
313,229,1
312,244,1
276,231,2
267,228,2
303,226,2
307,201,1
259,232,2
260,236,1
275,202,1
291,205,2
260,201,1
276,194,1
276,249,1
267,203,2
311,240,2
299,195,2
262,214,2
268,249,1
264,235,2
303,247,2
263,200,1
279,246,1
312,239,2
309,219,1
260,222,2
270,190,2
311,237,1
252,243,1
306,229,2
291,191,2
265,230,2
310,247,1
309,198,1
283,244,2
295,211,1
252,207,2
260,203,1
277,204,1
302,246,1
258,211,1
256,247,2
292,191,2
311,240,1
286,230,1
310,217,1
303,198,1
270,244,2
259,246,1
279,225,1
259,226,2
283,218,2
295,244,1
309,224,2
265,225,2
261,191,1
309,217,2
304,231,2
287,210,2
278,236,1
252,231,2
310,208,1
266,249,1
308,194,2
288,227,2
266,191,1
291,204,2
307,231,1
284,233,2
307,194,2
309,241,2
297,205,2
312,243,1
275,211,1
260,208,1
265,190,1
309,196,2
302,212,2
279,194,2
281,249,1
282,207,2
255,195,1
302,249,2
264,213,1
265,246,1
310,200,2
285,242,1
261,227,2
300,247,1
274,230,2
306,229,1
292,191,2
251,251,1
272,251,2
302,210,1
303,225,1
253,216,1
297,249,1
274,241,1
272,232,1
277,223,2
255,192,1
309,244,1
278,248,2
256,222,2
285,201,2
303,196,1
294,231,1
273,234,1
259,199,2
301,198,1
261,209,2
302,203,2
286,206,1
269,209,1
251,196,1
297,201,2
295,211,1
279,239,1
297,204,1
311,250,2
252,193,2
281,228,1
293,224,1
257,234,2
289,192,1
299,236,2
267,199,1
294,247,1
281,239,1
257,244,1
266,194,2
271,230,1
307,232,1
249,223,2
278,244,1
276,227,1
288,234,2
274,213,1
282,223,2
298,224,2
309,208,2
272,217,1
253,232,2
279,209,2
280,227,2
272,226,2
281,192,2
299,214,1
250,250,2
295,218,1
259,245,1
265,226,1
279,246,1
309,247,2
309,193,2
255,231,2
309,251,2
292,221,2
293,194,2
257,234,1
309,214,2
278,195,1
292,214,1
277,209,1
266,198,1
301,232,2
253,228,1
301,211,1
294,222,1
276,202,2
273,193,1
285,228,1
292,239,1
293,221,2
279,192,1
269,216,2
252,202,2
273,244,1
255,203,1
303,242,1
280,201,2
262,225,2
281,248,1
275,196,2
250,248,1
265,247,2
300,222,2
262,230,2
249,199,1
266,237,1
288,249,1
247,222,1
276,228,1
247,254,2
249,224,1
262,205,2
258,227,2
303,235,1
284,246,1
270,214,2
248,233,2
257,219,2
258,220,2
277,203,1
305,219,1
247,218,2
262,242,1
249,229,1
299,248,1
250,249,2
270,239,1
256,247,1
272,217,1
273,213,2
293,200,1
295,214,1
294,223,1
300,207,1
306,226,1
307,201,2
287,196,2
253,223,2
261,244,2
306,233,2
294,255,2
281,243,1
251,222,2
306,243,2
260,207,2
253,207,1
247,213,2
270,215,2
266,212,1
256,199,1
297,202,2
266,221,2
281,222,2
278,238,2
248,255,2
284,246,2
275,250,1
297,235,2
304,237,2
297,247,1
286,244,1
291,220,1
253,215,2
252,204,2
292,203,2
266,213,1
299,197,1
299,207,2
247,222,1
279,205,1
267,209,2
285,201,1
275,210,1
269,219,2
306,238,1
247,223,2
266,238,1
267,230,2
266,257,1
274,227,1
304,198,2
302,241,2
290,208,1
259,256,1
282,250,2
264,199,1
264,205,2
288,244,2
295,205,2
281,232,2
247,230,1
252,212,1
281,203,2
289,219,1
276,200,1
298,200,1
255,244,1
265,224,2
274,215,2
265,243,1
246,209,1
245,240,1
275,252,2
260,244,1
262,253,2
283,213,2
266,234,1
281,255,2
259,250,2
277,222,1
273,209,2
277,225,2
269,237,1
266,238,1
275,238,2
256,216,2
298,232,1
253,207,1
282,256,2
263,236,2
267,219,2
252,256,2
303,204,1
289,216,2
291,246,1
249,257,2
300,206,1
269,254,2
247,205,2
266,215,2
303,210,2
255,210,1
293,215,1
279,246,2
284,217,1
285,219,2
264,258,1
266,201,2
287,203,1
293,218,2
266,251,1
258,227,1
252,254,2
303,223,2
245,250,1
282,215,1
305,231,2
272,223,2
257,259,2
288,245,1
279,218,2
281,204,2
266,201,2
258,210,2
265,200,1
260,245,2
289,252,1
266,230,2
252,209,1
290,204,1
276,230,1
250,215,2
246,232,1
249,217,1
290,234,2
258,226,2
262,232,1
275,215,1
253,218,1
275,260,2
297,227,2
255,254,2
263,246,2
296,222,1
263,242,1
302,218,1
298,207,1
297,218,2
258,234,1
278,213,1
281,225,1
292,201,1
268,213,2
252,244,2
245,241,2
270,241,1
247,257,1
272,235,1
258,244,1
266,218,1
269,223,2
263,241,1
293,202,2
278,239,1
293,211,1
265,219,2
300,207,2
273,213,1
302,210,2
298,237,1
289,216,2
291,229,1
281,217,1
247,243,1
249,229,1
290,214,2
293,229,2
297,206,1
246,216,2
258,247,1
293,228,2
246,247,1
255,249,1
268,223,2
287,257,1
258,235,2
299,238,1
294,202,1
298,252,2
269,236,2
259,206,1
289,249,1
262,239,2
249,218,1
266,217,2
254,252,1
276,255,2
290,255,2
287,236,1
296,215,1
273,253,1
281,234,1
291,204,2
305,210,2
262,225,1
276,227,2
302,251,1
291,238,1
295,221,1
298,252,2
271,213,1
285,234,2
303,234,2
301,241,2
287,249,2
260,249,2
287,244,2
269,240,2
302,257,2
291,239,2
292,209,1
296,213,2
276,210,1
291,256,2
306,230,1
246,225,1
304,266,1
280,243,1
294,267,1
283,232,1
300,247,2
292,236,2
301,209,1
272,237,2
301,247,1
293,224,1
302,231,1
273,239,2
287,258,2
265,212,2
287,209,1
296,250,1
265,227,1
262,245,1
275,253,2
250,228,1
301,262,1
247,265,1
280,211,1
276,256,1
298,266,2
298,245,2
288,265,1
259,235,1
283,222,1
290,242,1
294,231,2
266,260,2
298,260,2
272,263,2
260,207,2
282,265,1
286,224,2
261,264,1
293,243,2
283,232,1
288,267,1
288,254,2
297,240,1
298,228,1
286,226,1
273,223,1
260,241,2
303,219,1
249,216,1
272,262,2
280,227,1
302,256,2
258,253,1
253,236,1
246,259,1
292,240,2
298,210,2
299,263,1
251,221,1
250,213,2
246,237,2
257,260,1
271,252,1
248,222,2
302,236,2
277,223,2
272,247,1
266,250,2
286,253,2
286,224,1
302,243,1
247,240,2
261,267,2
271,252,2
287,243,2
287,214,2
289,244,2
306,242,2
301,227,2
259,237,1
257,260,1
257,215,2
299,244,2
304,269,1
257,265,1
297,225,1
293,220,2
272,269,2
283,270,2
263,246,1
307,244,1
292,225,1
247,267,1
267,269,2
269,228,2
269,232,2
252,242,1
275,264,2
277,266,2
268,258,2
289,269,1
290,265,1
273,223,1
247,269,1
265,245,2
287,252,1
259,217,1
292,212,1
286,227,2
251,228,2
266,253,2
261,215,1
306,269,2
253,245,2
292,239,1
253,262,1
276,238,1
297,257,1
265,260,2
257,266,1
296,265,2
281,235,2
258,244,1
285,251,2
250,213,2
289,269,2
249,265,1
307,223,2
282,255,2
262,240,2
284,223,2
298,236,2
248,253,2
273,259,1
248,239,2
255,250,1
285,262,2
259,274,1
292,271,2
307,266,1
289,247,1
250,237,2
262,228,2
309,260,2
257,272,1
306,254,2
303,250,2
281,222,2
305,226,1
304,233,2
264,214,2
294,232,1
308,232,1
279,223,1
286,231,2
257,255,1
268,269,1
291,241,2
306,221,1
273,230,2
303,246,1
305,253,2
281,258,2
262,247,1
252,231,2
281,273,2
250,272,2
284,269,1
279,267,2
270,232,1
285,273,2
304,219,2
288,264,1
252,245,1
253,251,2
292,243,2
253,222,2
285,252,2
297,255,2
271,264,2
254,271,2
251,252,2
290,246,2
299,246,2
296,222,1
251,232,1
284,273,1
260,252,2
295,267,1
297,220,1
259,219,1
275,254,1
292,224,1
300,224,1
278,273,2
279,229,1
275,270,1
284,275,2
302,256,1
280,247,2
293,265,2
287,232,2
251,231,1
275,229,1
300,216,2
288,266,1
300,235,1
305,257,1
292,217,2
264,254,1
254,276,1
265,269,2
252,268,1
273,218,2
301,232,2
311,229,1
287,246,1
274,237,1
258,243,2
294,240,2
272,246,1
310,218,1
303,243,2
264,235,1
284,240,2
301,265,2
310,275,2
284,239,2
259,233,1
277,246,2
275,265,1
280,275,2
255,253,1
251,231,2
306,270,2
276,221,2
306,274,2
261,224,1
257,221,2
310,239,2
272,235,2
285,243,2
269,225,1
259,240,2
274,224,2
283,265,1
265,218,1
253,252,2
294,268,1
312,223,1
298,265,2
301,274,2
299,276,1
277,227,2
299,219,1
259,255,2
275,235,2
274,240,1
310,229,1
271,226,2
254,276,1
300,271,2
254,227,2
281,231,1
279,234,2
253,242,2
258,259,1
309,243,1
253,226,2
274,244,1
256,272,2
310,228,2
281,265,1
294,224,1
264,247,1
262,250,2
302,245,2
270,221,2
286,268,2
285,259,1
301,254,2
268,222,1
300,243,1
259,276,2
286,234,1
267,237,1
253,261,1
296,246,1
317,229,2
310,274,2
317,267,2
282,259,1
301,226,1
288,234,2
315,252,2
316,230,2
294,254,2
278,273,2
312,275,1
259,246,1
300,248,2
296,278,2
280,252,2
263,264,1
281,256,2
294,250,2
267,221,2
275,251,1
300,240,1
298,277,2
266,252,2
262,252,1
292,224,1
292,242,2
283,246,2
261,228,1
304,229,2
259,270,1
268,226,2
316,258,2
311,258,1
290,260,1
282,267,1
302,260,1
291,224,1
283,266,2
265,270,1
276,235,1
300,255,1
258,257,2
305,248,2
300,222,1
303,263,1
259,236,1
317,261,2
284,246,1
267,256,1
273,247,1
295,228,1
292,224,2
315,265,1
304,257,2
306,256,2
294,243,2
285,266,2
284,220,2
308,256,2
312,244,1
281,243,2
298,254,2
291,256,1
311,251,2
298,227,1
279,269,1
313,238,2
281,274,1
316,256,1
259,251,1
288,254,1
278,233,2
260,232,2
272,230,2
284,269,1
276,274,1
284,272,1
260,256,1
318,235,1
263,225,2
275,226,2
311,237,2
294,280,2
307,244,1
291,241,1
291,233,2
282,228,2
264,253,1
306,277,2
302,263,2
303,273,1
274,249,1
289,263,1
311,233,1
300,242,2
311,275,2
281,225,1
275,244,1
317,249,1
296,228,2
267,269,2
276,252,2
287,234,1
294,247,2
318,265,1
271,223,1
267,264,1
275,230,1
285,230,2
307,253,1
312,266,2
307,227,2
263,223,2
302,241,2
269,276,1
290,280,2
283,250,2
284,247,1
271,266,1
271,278,1
285,247,2
272,248,2
270,232,2
290,274,2
271,233,2
297,231,2
284,231,1
290,253,1
293,269,2
279,264,1
288,275,1
265,232,1
274,246,1
299,265,1
281,264,1
315,223,2
303,237,1
291,230,2
322,277,2
267,268,1
321,243,2
296,282,2
290,244,2
288,250,1
316,280,1
319,258,1
269,238,1
313,236,2
286,270,2
295,240,2
285,253,2
277,257,1
302,224,2
272,256,2
314,267,2
323,238,2
278,270,2
271,245,1
266,260,1
301,264,1
318,236,1
278,230,2
288,238,2
276,245,1
267,263,1
293,269,1
316,251,1
324,278,2
283,256,1
307,244,1
301,282,2
296,225,1
273,276,2
278,249,1
278,270,2
276,283,1
295,282,1
271,225,2
276,234,1
269,256,1
269,261,2
264,227,1
279,262,1
264,266,2
305,254,2
275,237,2
305,251,1
282,247,2
292,259,2
291,283,2
287,224,1
311,230,2
286,257,1
306,254,2
304,224,1
308,253,2
320,249,1
323,257,2
292,263,2
284,234,2
314,246,2
323,276,2
312,249,2
320,246,1
281,246,1
279,264,1
312,279,1
272,267,2
320,249,1
288,259,2
299,251,1
279,227,2
311,235,2
276,259,2
283,230,2
269,278,2
280,283,1
324,237,2
288,242,2
306,274,2
325,224,1
288,274,1
277,255,2
287,275,1
297,264,1
282,239,2
311,259,2
277,275,1
271,235,2
308,247,1
289,278,2
272,265,2
311,226,1
291,227,2
298,257,2
317,260,1
273,256,2
269,267,2
306,275,2
266,260,1
268,226,2
309,260,1
302,276,1
290,236,1
300,278,1
299,242,1
277,245,2
325,261,1
307,238,1
328,227,2
292,254,2
308,276,2
329,254,2
293,228,1
301,253,2
291,250,2
288,262,1
298,234,1
301,226,1
281,279,2
317,267,2
312,265,2
308,232,1
291,236,1
322,250,1
275,276,1
299,231,2
278,260,2
322,259,1
279,261,2
302,254,1
323,284,2
295,256,2
309,247,1
315,280,2
297,261,2
314,261,1
328,269,1
289,272,1
312,277,1
327,226,1
288,275,2
272,259,2
302,248,1
300,265,1
324,248,1
302,263,1
285,253,2
299,266,2
319,264,1
273,225,2
289,262,1
305,243,2
307,265,2
301,232,1
310,254,1
324,245,2
307,266,2
271,231,1
319,227,2
292,231,1
304,278,2
298,270,1
288,256,1
304,261,2
276,266,2
303,262,2
272,233,1
314,270,1
331,262,1
301,277,2
290,226,1
309,231,1
287,259,2
326,286,2
306,275,1
304,285,2
296,244,2
329,267,2
276,254,1
312,265,2
314,275,2
278,268,1
320,251,1
304,234,2
320,239,1
295,256,1
289,263,1
289,278,2
306,263,2
286,255,1
319,234,2
319,254,2
298,258,2
297,281,1
292,240,2
275,262,2
275,244,2
284,232,2
274,246,1
276,255,2
288,253,1
280,228,1
273,247,2
287,273,2
322,286,1
309,253,1
297,280,2
311,255,2
323,229,1
286,243,1
276,265,2
333,264,2
323,250,2
280,267,2
311,245,2
319,262,1
332,258,2
334,282,1
274,287,2
298,269,1
328,235,1
275,243,1
287,228,2
302,274,2
309,278,2
327,285,1
306,234,1
312,255,1
292,237,2
291,260,1
306,270,2
299,278,1
278,283,1
276,284,2
291,280,1
298,231,2
278,253,1
329,256,2
274,233,1
317,232,2
321,236,2
311,249,2
283,238,2
327,280,2
279,237,2
284,276,1
302,280,1
277,275,2
334,244,2
321,240,2
312,267,2
310,287,1
274,272,1
286,259,2
291,241,1
299,264,1
311,236,2
275,278,1
320,289,1
313,235,2
309,277,1
330,240,1
298,256,1
306,248,1
300,246,2
296,283,2
335,263,2
322,273,1
324,285,1
279,282,2
280,275,1
297,260,2
316,272,2
308,282,2
296,264,1
323,229,2
292,230,1
289,238,1
323,271,2
284,262,1
337,239,1
294,238,2
277,242,2
321,287,1
312,266,2
299,233,1
300,281,2
303,250,2
322,231,1
285,259,2
331,238,2
330,243,1
284,263,1
317,288,2
331,258,2
303,276,2
292,269,1
330,287,2
333,255,2
300,251,1
278,283,2
311,249,1
336,268,1
321,246,2
310,272,2
282,241,1
314,267,1
327,286,1
298,274,2
318,271,2
338,231,1
285,242,2
337,281,1
289,247,2
302,238,2
331,254,1
337,240,2
318,286,1
308,273,1
324,288,1
294,235,2
280,236,2
337,269,1
317,263,1
334,248,1
325,229,2
284,278,1
326,287,1
289,278,2
337,272,2
319,245,2
289,241,1
290,240,1
305,254,1
300,230,2
293,239,1
321,257,1
321,262,1
306,285,1
310,277,2
304,274,2
332,269,1
331,252,2
289,234,1
289,274,1
321,260,2
328,232,1
338,266,1
325,234,1
310,289,2
331,267,1
290,238,1
304,244,2
315,246,2
316,249,1
311,255,1
305,260,2
301,268,2
324,233,2
319,236,2
286,232,1
291,248,2
303,252,2
321,261,1
292,274,2
293,272,2
310,287,1
287,238,1
337,259,1
299,275,2
308,262,1
280,252,1
320,259,1
288,252,2
288,255,1
281,235,1
305,281,1
290,249,1
300,243,1
318,287,1
312,255,1
339,268,1
339,230,2
294,242,2
303,230,2
285,258,2
279,235,1
286,236,2
319,245,2
319,270,2
311,266,1
331,282,2
332,257,2
315,263,2
325,277,1
291,276,2
338,234,1
282,233,1
331,281,2
297,233,1
322,245,2
323,247,1
305,275,2
315,248,1
318,273,2
306,259,1
338,271,1
336,262,2
327,247,2
316,246,1
305,277,2
300,253,1
340,237,1
280,253,1
283,279,2
330,254,2
296,236,2
298,231,1
324,247,2
334,240,2
322,261,2
294,268,2
338,258,2
293,244,2
312,266,2
333,239,1
321,251,1
286,280,1
301,234,2
281,251,1
305,287,1
297,263,2
284,271,2
316,283,1
288,282,1
314,264,1
300,270,1
298,267,2
322,239,2
285,235,2
306,257,2
336,263,2
283,286,1
310,280,1
308,289,2
313,285,2
313,251,1
339,254,2
316,276,1
310,253,2
331,235,1
287,273,2
292,242,1
337,267,2
291,244,1
315,270,2
303,288,2
283,259,2
317,256,1
312,269,1
307,238,2
287,256,2
336,266,1
299,243,1
288,261,1
304,252,1
297,235,2
305,236,1
330,288,2
291,265,2
312,270,1
297,260,1
322,240,1
293,272,2
315,263,1
334,275,1
341,280,2
310,281,2
283,274,2
301,270,1
289,250,1
282,261,2
309,288,2
284,284,2
306,245,2
313,286,2
299,288,1
321,284,1
291,249,1
336,229,1
296,266,1
326,274,2
339,274,2
282,252,2
336,257,1
303,235,2
297,267,2
290,236,2
296,242,2
326,252,2
307,239,1
305,262,1
313,231,1
307,277,1
303,241,1
309,288,1
288,257,2
286,234,1
304,240,1
300,276,2
299,253,1
298,271,1
322,259,2
324,257,2
342,236,1
334,229,2
309,279,1
324,256,1
313,258,1
313,256,1
304,232,2
331,288,2
316,260,2
297,276,2
315,268,1
325,262,2
295,239,2
340,242,1
296,272,1
287,260,2
323,273,2
299,250,2
328,276,2
301,240,2
320,280,2
321,278,2
302,240,2
283,264,1
299,269,2
313,237,1
283,252,2
289,242,2
316,262,1
284,274,1
318,239,1
321,239,2
300,283,2
343,240,2
301,239,1
337,254,1
327,268,1
286,282,2
307,255,2
319,252,2
304,282,1
293,284,2
331,283,2
343,253,2
323,261,1
342,244,1
317,273,2
310,268,1
322,259,2
292,277,2
291,258,2
290,241,2
309,251,2
327,235,2
339,265,1
288,278,1
335,246,2
286,242,1
295,234,2
339,279,2
298,254,2
339,237,2
298,259,1
300,237,2
317,247,1
306,272,2
332,287,2
326,278,1
322,267,1
338,256,1
322,276,1
316,241,1
284,274,2
314,232,2
323,230,1
295,276,1
287,264,1
324,262,1
288,249,1
292,273,1
292,275,1
304,271,2
291,275,1
316,257,1
294,263,1
308,287,2
337,240,2
301,255,2
310,262,2
317,230,2
312,240,2
342,265,1
304,234,2
321,251,1
296,267,2
340,263,1
291,259,2
301,231,1
309,254,1
315,255,2
319,275,2
285,248,1
339,271,2
289,264,1
311,230,1
288,282,1
288,264,2
336,237,1
329,249,2
296,254,2
333,261,2
336,282,2
342,282,2
323,235,2
298,273,1
289,251,1
313,241,2
336,252,2
326,279,1
291,256,2
342,235,2
299,266,1
299,283,1
296,264,2
285,241,2
334,263,2
317,286,2
298,239,1
333,263,1
310,284,2
319,242,1
296,272,1
338,263,2
324,249,1
285,285,2
289,288,1
336,259,2
293,231,2
329,235,2
315,281,1
313,235,1
330,240,2
306,269,2
313,255,1
314,286,2
332,255,1
318,230,2
329,274,2
330,268,2
316,231,2
345,242,2
313,259,2
309,242,2
298,283,2
305,230,1
339,280,2
286,246,2
329,250,1
321,255,2
320,280,2
322,281,1
334,264,2
307,249,2
332,247,2
294,242,1
317,266,1
293,270,1
290,252,1
303,260,2
299,256,1
308,265,2
327,240,2
310,266,1
319,252,1
338,246,2
334,250,1
334,282,1
319,288,1
308,265,1
339,274,2
337,257,1
318,253,2
298,267,1
322,229,2
308,284,1
325,283,1
342,286,2
303,242,2
305,259,2
313,260,2
338,248,2
309,237,2
341,280,2
317,260,2
338,239,1
346,259,2
347,251,1
326,236,2
335,257,2
295,245,2
301,243,1
332,233,2
294,235,2
294,261,1
304,272,2
297,273,2
320,273,2
316,231,2
315,254,2
335,230,1
330,281,2
302,269,2
312,241,2
291,259,1
332,235,1
322,249,2
346,262,1
301,253,1
297,248,1
346,259,2
290,274,1
333,263,2
346,272,2
318,232,1
295,276,2
304,232,2
295,235,1
331,238,1
287,265,1
339,254,1
299,287,2
299,250,2
344,264,2
344,239,2
310,243,2
314,242,2
292,233,1
296,272,2
291,239,2
304,260,2
302,264,2
307,269,2
306,252,2
334,278,1
348,254,2
338,250,2
310,251,1
301,263,1
319,257,2
289,280,1
320,271,2
289,276,1
289,272,1
316,265,1
289,280,1
322,240,2
333,244,2
303,278,2
311,273,2
307,273,1
300,242,1
291,243,1
342,279,1
343,271,2
333,280,1
304,242,1
349,228,1
308,227,1
337,263,1
316,266,1
347,285,2
292,250,1
317,280,2
344,256,2
341,264,1
290,249,2
293,277,2
304,281,2
306,233,1
323,271,1
322,277,1
341,239,2
291,231,2
305,263,2
330,271,2
338,255,2
338,261,2
331,226,2
342,239,2
317,277,1
349,244,2
348,277,1
295,238,2
345,286,2
307,236,2
331,282,2
290,263,2
298,264,2
309,228,2
337,252,1
308,270,1
337,263,1
340,246,1
321,234,2
292,278,2
318,262,1
297,233,2
308,244,2
296,232,1
290,252,2
335,276,1
303,276,1
340,279,2
324,276,2
292,273,1
318,246,2
316,280,1
310,270,2
347,252,2
309,232,2
307,256,1
316,231,1
293,231,1
348,281,1
331,240,1
340,273,1
300,228,1
349,274,2
346,284,1
294,237,1
348,243,1
337,231,1
336,277,1
306,253,2
317,236,1
299,282,2
327,283,1
298,227,1
305,245,1
300,237,2
337,253,2
312,278,2
347,275,1
323,246,2
296,251,1
316,244,2
298,237,2
303,242,1
321,277,1
306,274,2
298,223,1
312,242,1
301,250,1
317,271,2
346,244,2
330,252,1
293,267,2
343,281,2
325,249,1
339,229,1
330,245,2
345,236,1
301,227,1
331,270,1
340,277,2
309,274,2
306,228,2
296,250,2
329,260,1
314,238,2
323,270,2
293,228,1
304,259,1
348,250,2
338,279,2
347,251,2
316,267,1
316,264,1
328,241,1
303,253,1
308,245,1
295,246,2
299,245,2
306,229,1
327,282,1
317,265,2
342,252,2
337,253,2
329,229,2
295,224,1
309,242,2
329,254,1
304,239,2
292,243,2
333,264,2
342,255,1
314,266,2
312,278,2
301,247,2
317,266,1
352,273,1
298,251,2
353,271,2
309,268,1
316,227,1
340,242,2
332,235,2
345,252,2
312,229,2
303,222,1
340,251,1
354,221,2
325,218,1
301,278,1
327,265,2
304,277,2
352,256,1
347,237,2
327,269,1
300,258,2
348,237,1
308,239,2
330,253,1
342,263,2
307,222,2
355,275,1
312,219,2
320,244,1
315,270,1
301,220,2
320,218,2
348,254,2
351,233,1
307,277,1
344,264,1
308,227,1
325,267,2
346,231,2
329,276,1
316,260,2
332,221,1
319,219,1
334,253,2
332,251,2
317,254,1
318,229,2
347,235,2
347,255,1
301,251,1
331,257,1
337,277,2
298,276,2
321,277,1
324,261,1
310,268,1
341,231,1
304,262,2
351,250,1
311,259,2
355,240,1
336,265,2
311,233,1
308,224,1
341,270,1
312,270,1
316,266,2
308,238,2
304,253,2
338,242,1
337,238,1
355,258,1
305,230,2
331,267,1
343,271,2
310,231,1
343,264,2
324,246,2
339,264,1
335,259,1
338,253,1
331,233,1
348,275,2
299,264,2
309,223,1
338,276,2
330,234,1
301,276,2
329,242,2
314,244,1
298,222,1
303,252,2
343,260,1
325,252,1
347,263,2
326,227,2
313,238,1
332,223,2
302,254,1
350,259,1
335,243,1
299,235,2
326,251,2
319,243,2
331,269,2
331,270,2
303,251,1
313,241,2
311,228,1
323,242,2
334,256,2
332,258,2
320,241,1
321,242,2
328,259,2
355,251,1
307,251,2
313,258,2
343,221,1
332,241,1
299,228,2
336,260,2
357,271,1
306,265,1
315,223,1
304,245,1
351,252,2
338,229,2
309,220,2
330,259,2
341,242,1
329,256,1
321,252,2
314,219,1
358,275,1
356,245,2
347,236,2
318,236,2
306,255,2
359,229,2
340,223,2
330,223,2
325,264,2
319,238,2
323,259,2
305,240,2
360,259,1
362,223,2
361,253,1
358,248,2
320,258,1
302,259,2
336,227,1
357,233,1
335,270,1
332,220,2
347,256,1
316,218,2
344,219,1
342,228,2
315,239,2
303,230,2
334,229,1
355,244,2
323,214,1
334,257,1
355,236,2
310,234,1
332,232,1
326,232,1
342,246,2
334,230,2
334,256,2
342,260,1
317,273,1
