X,Y,Width
315.5,140.5,2
313.5,138.5,1
314.5,137.5,1
314.5,133.5,1
304.5,130.5,1
312.5,132.5,2
304.5,141.5,1
318.5,136.5,2
310.5,136.5,2
316.5,143.5,1
318.5,133.5,1
314.5,144.5,1
316.5,139.5,1
306.5,138.5,1
306.5,135.5,2
316.5,131.5,2
315.5,133.5,2
313.5,135.5,1
312.5,141.5,1
307.5,139.5,1
313.5,131.5,1
306.5,143.5,2
310.5,136.5,2
307.5,133.5,2
305.5,132.5,2
309.5,137.5,1
305.5,131.5,1
313.5,142.5,2
312.5,141.5,1
302.5,136.5,1
310.5,135.5,2
311.5,139.5,2
305.5,130.5,1
302.5,133.5,2
310.5,141.5,1
311.5,132.5,1
301.5,129.5,1
299.5,141.5,2
309.5,135.5,1
308.5,141.5,1
298.5,140.5,2
306.5,134.5,2
309.5,133.5,2
299.5,138.5,1
298.5,143.5,2
301.5,130.5,1
307.5,136.5,1
304.5,130.5,1
310.5,129.5,2
308.5,140.5,1
297.5,139.5,2
305.5,140.5,1
300.5,138.5,1
306.5,142.5,1
311.5,139.5,2
300.5,132.5,1
309.5,143.5,2
304.5,134.5,1
310.5,144.5,2
295.5,143.5,2
299.5,144.5,2
305.5,129.5,2
300.5,142.5,2
298.5,139.5,2
307.5,134.5,1
309.5,135.5,2
299.5,138.5,1
297.5,136.5,2
310.5,136.5,2
296.5,134.5,1
304.5,137.5,1
305.5,140.5,1
309.5,135.5,1
297.5,142.5,2
294.5,135.5,1
306.5,142.5,2
305.5,130.5,1
303.5,133.5,2
303.5,139.5,2
300.5,130.5,2
298.5,134.5,2
306.5,135.5,1
303.5,129.5,1
307.5,136.5,1
300.5,144.5,1
305.5,134.5,1
293.5,134.5,2
293.5,129.5,1
303.5,139.5,2
303.5,133.5,1
308.5,143.5,1
293.5,142.5,2
302.5,144.5,1
293.5,131.5,2
304.5,132.5,2
297.5,134.5,1
307.5,141.5,2
301.5,132.5,2
299.5,141.5,1
293.5,136.5,1
301.5,134.5,2
293.5,138.5,1
304.5,138.5,1
292.5,142.5,1
301.5,129.5,1
303.5,143.5,2
293.5,134.5,2
297.5,136.5,1
292.5,136.5,1
296.5,134.5,2
294.5,142.5,2
290.5,138.5,2
303.5,139.5,1
301.5,136.5,2
303.5,139.5,1
302.5,133.5,1
294.5,143.5,2
301.5,137.5,1
298.5,141.5,2
289.5,137.5,2
290.5,129.5,2
298.5,131.5,2
292.5,143.5,1
294.5,135.5,2
297.5,132.5,1
303.5,132.5,1
294.5,130.5,2
301.5,140.5,2
301.5,143.5,2
302.5,136.5,1
304.5,136.5,2
289.5,134.5,1
302.5,129.5,1
294.5,138.5,1
294.5,141.5,2
297.5,135.5,1
301.5,137.5,2
296.5,130.5,1
292.5,136.5,1
290.5,142.5,2
292.5,129.5,1
295.5,140.5,1
291.5,134.5,1
300.5,137.5,2
288.5,130.5,2
289.5,133.5,2
291.5,131.5,1
301.5,129.5,1
299.5,133.5,1
290.5,131.5,2
299.5,130.5,2
287.5,132.5,2
300.5,134.5,2
300.5,133.5,2
301.5,136.5,2
285.5,138.5,1
289.5,140.5,1
298.5,140.5,1
295.5,139.5,1
287.5,129.5,2
285.5,136.5,1
297.5,140.5,2
297.5,133.5,1
288.5,131.5,2
288.5,141.5,2
293.5,137.5,1
294.5,143.5,1
285.5,129.5,2
287.5,130.5,1
289.5,130.5,2
289.5,141.5,1
286.5,134.5,1
293.5,134.5,2
289.5,141.5,1
294.5,141.5,2
293.5,144.5,1
289.5,144.5,2
290.5,139.5,2
284.5,134.5,1
295.5,135.5,2
292.5,139.5,1
281.5,129.5,1
284.5,132.5,1
295.5,132.5,2
290.5,134.5,1
282.5,138.5,1
296.5,130.5,1
283.5,133.5,2
285.5,141.5,1
282.5,141.5,1
287.5,135.5,2
279.5,142.5,2
285.5,135.5,2
288.5,143.5,2
287.5,142.5,2
288.5,141.5,2
281.5,135.5,2
293.5,133.5,1
289.5,133.5,1
288.5,129.5,2
279.5,135.5,2
294.5,134.5,1
287.5,142.5,2
285.5,143.5,2
284.5,141.5,2
286.5,132.5,2
282.5,130.5,2
290.5,138.5,1
290.5,136.5,2
279.5,145.5,1
288.5,142.5,1
283.5,140.5,2
282.5,136.5,1
283.5,133.5,2
288.5,142.5,2
282.5,137.5,2
290.5,136.5,2
283.5,140.5,1
282.5,141.5,2
283.5,135.5,2
283.5,142.5,1
283.5,134.5,1
286.5,135.5,2
284.5,130.5,1
280.5,135.5,1
288.5,142.5,2
286.5,144.5,1
283.5,131.5,2
288.5,141.5,2
273.5,143.5,1
276.5,134.5,2
274.5,133.5,1
276.5,145.5,1
277.5,138.5,1
276.5,135.5,1
286.5,137.5,1
285.5,131.5,1
288.5,132.5,1
288.5,134.5,2
271.5,141.5,1
286.5,136.5,2
281.5,141.5,2
280.5,141.5,1
280.5,134.5,1
274.5,138.5,1
281.5,138.5,1
284.5,134.5,2
272.5,141.5,2
283.5,138.5,1
283.5,134.5,1
277.5,141.5,1
273.5,143.5,1
281.5,144.5,1
275.5,136.5,1
275.5,144.5,2
283.5,133.5,1
277.5,141.5,1
285.5,133.5,2
270.5,132.5,1
276.5,132.5,1
285.5,133.5,2
275.5,141.5,1
270.5,141.5,1
276.5,132.5,2
284.5,130.5,2
276.5,138.5,1
280.5,144.5,1
282.5,134.5,1
281.5,137.5,1
273.5,140.5,1
275.5,140.5,1
278.5,144.5,2
280.5,133.5,2
273.5,142.5,1
280.5,133.5,2
280.5,141.5,2
272.5,133.5,1
271.5,135.5,2
278.5,138.5,2
281.5,141.5,2
283.5,133.5,1
274.5,132.5,2
282.5,141.5,2
282.5,139.5,2
269.5,143.5,1
276.5,142.5,2
275.5,132.5,2
272.5,140.5,2
269.5,136.5,2
270.5,134.5,2
278.5,132.5,1
274.5,133.5,1
278.5,137.5,1
270.5,145.5,1
271.5,138.5,2
279.5,132.5,1
269.5,133.5,2
276.5,135.5,1
276.5,144.5,1
269.5,143.5,2
269.5,141.5,1
271.5,143.5,1
271.5,130.5,2
274.5,134.5,1
276.5,131.5,2
270.5,135.5,2
275.5,138.5,2
268.5,133.5,2
266.5,140.5,1
270.5,136.5,1
276.5,138.5,2
279.5,140.5,1
267.5,140.5,2
267.5,146.5,1
278.5,143.5,2
276.5,132.5,2
267.5,137.5,1
266.5,139.5,1
279.5,146.5,1
279.5,144.5,1
275.5,134.5,2
281.5,131.5,1
268.5,142.5,2
277.5,141.5,2
273.5,139.5,2
280.5,142.5,2
274.5,133.5,2
269.5,136.5,1
275.5,133.5,2
270.5,133.5,1
270.5,133.5,1
266.5,140.5,1
280.5,135.5,2
269.5,140.5,1
268.5,141.5,2
266.5,145.5,1
273.5,145.5,1
270.5,132.5,1
265.5,133.5,2
270.5,140.5,1
269.5,144.5,2
268.5,134.5,1
263.5,140.5,2
263.5,135.5,1
276.5,146.5,1
268.5,131.5,2
278.5,144.5,1
272.5,145.5,1
269.5,132.5,2
276.5,138.5,2
269.5,137.5,1
277.5,146.5,2
268.5,142.5,1
277.5,136.5,1
276.5,137.5,2
276.5,139.5,2
277.5,139.5,1
270.5,135.5,1
271.5,144.5,2
264.5,139.5,1
272.5,148.5,1
259.5,138.5,2
271.5,144.5,1
270.5,138.5,2
272.5,140.5,1
259.5,141.5,1
272.5,144.5,1
273.5,139.5,1
268.5,133.5,2
272.5,138.5,1
271.5,140.5,1
260.5,143.5,1
264.5,138.5,1
265.5,134.5,1
262.5,145.5,1
273.5,145.5,1
272.5,142.5,1
263.5,148.5,1
266.5,138.5,1
272.5,136.5,2
271.5,133.5,1
272.5,143.5,1
271.5,136.5,2
270.5,133.5,1
265.5,138.5,2
270.5,145.5,2
267.5,134.5,1
260.5,136.5,1
264.5,140.5,1
272.5,139.5,1
263.5,143.5,1
269.5,140.5,2
266.5,139.5,2
257.5,137.5,2
271.5,141.5,1
260.5,136.5,2
256.5,146.5,1
262.5,144.5,2
258.5,147.5,2
256.5,135.5,1
270.5,146.5,1
259.5,139.5,1
258.5,142.5,1
268.5,144.5,1
271.5,144.5,1
267.5,141.5,1
269.5,142.5,1
263.5,137.5,2
258.5,143.5,2
256.5,140.5,1
264.5,144.5,1
255.5,147.5,1
261.5,142.5,1
265.5,138.5,1
261.5,146.5,2
259.5,137.5,1
256.5,143.5,2
254.5,136.5,1
257.5,144.5,2
255.5,134.5,1
258.5,139.5,1
254.5,135.5,2
255.5,139.5,1
261.5,140.5,1
263.5,147.5,2
252.5,137.5,1
253.5,138.5,2
265.5,140.5,1
252.5,134.5,1
265.5,141.5,1
254.5,136.5,2
260.5,136.5,1
266.5,140.5,2
259.5,138.5,1
253.5,147.5,2
260.5,146.5,1
251.5,137.5,2
259.5,146.5,2
262.5,138.5,2
264.5,135.5,1
263.5,141.5,1
263.5,135.5,2
260.5,146.5,2
262.5,138.5,1
265.5,146.5,1
263.5,139.5,2
258.5,145.5,2
252.5,141.5,2
264.5,149.5,1
265.5,137.5,1
263.5,139.5,1
256.5,136.5,1
259.5,140.5,1
252.5,149.5,1
264.5,148.5,2
257.5,149.5,2
250.5,138.5,2
253.5,143.5,1
264.5,136.5,1
262.5,146.5,1
261.5,138.5,2
251.5,141.5,2
253.5,146.5,2
263.5,139.5,2
264.5,138.5,1
262.5,150.5,1
258.5,151.5,2
250.5,137.5,2
250.5,137.5,1
253.5,137.5,2
249.5,150.5,1
249.5,147.5,1
257.5,147.5,2
250.5,144.5,1
253.5,139.5,2
249.5,147.5,1
252.5,147.5,2
248.5,141.5,1
259.5,145.5,1
249.5,151.5,1
249.5,148.5,2
247.5,150.5,1
259.5,141.5,2
261.5,148.5,1
248.5,143.5,1
251.5,149.5,2
258.5,144.5,1
254.5,148.5,2
259.5,138.5,1
258.5,148.5,2
249.5,141.5,1
249.5,154.5,2
250.5,148.5,1
254.5,146.5,2
260.5,154.5,1
245.5,153.5,1
252.5,144.5,1
249.5,140.5,1
256.5,148.5,2
252.5,145.5,2
256.5,139.5,1
252.5,145.5,1
250.5,146.5,1
250.5,143.5,2
245.5,143.5,1
259.5,151.5,2
247.5,145.5,2
251.5,149.5,1
250.5,151.5,2
258.5,146.5,2
247.5,144.5,2
245.5,148.5,2
246.5,149.5,1
259.5,143.5,2
244.5,140.5,2
245.5,151.5,1
257.5,145.5,1
255.5,153.5,2
255.5,147.5,1
253.5,142.5,2
253.5,142.5,2
243.5,143.5,2
250.5,141.5,1
242.5,146.5,2
256.5,144.5,2
249.5,146.5,1
244.5,143.5,2
255.5,155.5,2
242.5,157.5,2
245.5,151.5,2
256.5,147.5,1
247.5,153.5,1
243.5,150.5,1
246.5,142.5,1
245.5,145.5,2
242.5,152.5,2
253.5,157.5,2
249.5,148.5,1
250.5,147.5,2
254.5,157.5,1
250.5,148.5,2
249.5,155.5,1
240.5,144.5,2
242.5,149.5,1
254.5,157.5,1
241.5,148.5,2
244.5,144.5,1
243.5,143.5,1
244.5,147.5,2
252.5,156.5,1
253.5,151.5,1
251.5,156.5,1
249.5,148.5,1
245.5,145.5,1
246.5,151.5,1
251.5,155.5,1
247.5,151.5,2
250.5,144.5,2
241.5,153.5,1
247.5,146.5,2
246.5,158.5,1
248.5,145.5,2
248.5,146.5,2
237.5,158.5,1
247.5,151.5,1
243.5,145.5,1
242.5,152.5,1
242.5,156.5,2
239.5,159.5,2
241.5,153.5,2
240.5,152.5,1
239.5,155.5,2
241.5,147.5,1
242.5,152.5,1
238.5,158.5,2
250.5,162.5,2
249.5,156.5,1
250.5,161.5,2
237.5,152.5,1
248.5,154.5,2
243.5,151.5,2
241.5,157.5,1
237.5,154.5,2
247.5,162.5,2
245.5,151.5,1
240.5,159.5,2
241.5,149.5,2
239.5,148.5,1
245.5,154.5,2
240.5,154.5,2
244.5,148.5,1
246.5,152.5,2
234.5,149.5,2
242.5,150.5,1
249.5,153.5,2
248.5,149.5,2
249.5,154.5,1
236.5,158.5,1
249.5,151.5,1
233.5,158.5,2
232.5,151.5,2
243.5,163.5,1
246.5,153.5,2
239.5,162.5,1
239.5,150.5,1
239.5,153.5,1
233.5,153.5,1
241.5,161.5,2
234.5,159.5,1
245.5,163.5,2
238.5,151.5,2
233.5,164.5,2
237.5,157.5,1
231.5,164.5,2
231.5,153.5,2
231.5,159.5,1
236.5,163.5,2
237.5,161.5,1
240.5,163.5,1
231.5,153.5,1
238.5,162.5,1
244.5,161.5,2
233.5,162.5,2
241.5,166.5,1
236.5,164.5,2
234.5,163.5,1
239.5,151.5,2
233.5,160.5,1
236.5,159.5,2
236.5,158.5,1
239.5,160.5,1
242.5,160.5,1
240.5,161.5,2
242.5,156.5,2
238.5,151.5,1
237.5,154.5,1
237.5,165.5,2
237.5,162.5,1
233.5,166.5,1
242.5,159.5,2
239.5,161.5,1
242.5,162.5,1
231.5,165.5,2
234.5,165.5,2
241.5,167.5,2
238.5,157.5,2
229.5,158.5,2
231.5,167.5,1
234.5,161.5,2
232.5,166.5,1
227.5,153.5,2
239.5,163.5,2
230.5,164.5,1
240.5,158.5,1
234.5,157.5,1
240.5,158.5,2
233.5,160.5,1
239.5,162.5,2
242.5,165.5,2
239.5,165.5,2
227.5,164.5,1
229.5,162.5,1
226.5,164.5,2
233.5,159.5,2
230.5,169.5,2
237.5,159.5,1
225.5,156.5,2
231.5,171.5,2
233.5,159.5,2
233.5,156.5,2
239.5,171.5,1
224.5,162.5,1
238.5,170.5,1
237.5,165.5,2
238.5,164.5,1
238.5,158.5,2
232.5,169.5,1
238.5,171.5,2
228.5,157.5,2
232.5,161.5,1
233.5,166.5,1
225.5,171.5,1
225.5,170.5,1
235.5,161.5,1
228.5,162.5,1
238.5,161.5,1
225.5,165.5,2
231.5,160.5,2
223.5,163.5,1
226.5,162.5,2
223.5,170.5,2
235.5,165.5,1
226.5,158.5,2
224.5,159.5,1
236.5,172.5,1
231.5,165.5,1
224.5,160.5,1
236.5,171.5,1
224.5,160.5,1
236.5,173.5,1
227.5,165.5,2
227.5,170.5,2
230.5,170.5,2
238.5,166.5,1
230.5,172.5,1
238.5,169.5,1
238.5,169.5,2
226.5,171.5,2
237.5,164.5,1
237.5,163.5,1
223.5,161.5,1
223.5,174.5,2
233.5,172.5,1
225.5,166.5,2
230.5,175.5,1
234.5,168.5,2
235.5,173.5,2
236.5,162.5,1
229.5,171.5,1
228.5,171.5,1
236.5,170.5,1
236.5,163.5,2
226.5,173.5,2
232.5,176.5,2
225.5,174.5,1
232.5,172.5,1
235.5,176.5,2
221.5,168.5,2
234.5,176.5,2
235.5,164.5,2
232.5,168.5,1
236.5,172.5,2
225.5,180.5,1
229.5,167.5,1
228.5,168.5,1
234.5,166.5,2
234.5,166.5,2
228.5,179.5,2
228.5,176.5,2
235.5,174.5,2
222.5,181.5,2
221.5,171.5,1
229.5,177.5,2
222.5,174.5,2
231.5,175.5,1
233.5,173.5,1
232.5,167.5,1
222.5,175.5,2
224.5,174.5,1
224.5,168.5,1
224.5,175.5,2
222.5,168.5,2
228.5,169.5,2
233.5,167.5,1
229.5,174.5,2
221.5,169.5,2
225.5,170.5,2
236.5,178.5,2
222.5,172.5,2
231.5,180.5,1
231.5,174.5,1
235.5,169.5,1
234.5,182.5,2
228.5,175.5,2
231.5,170.5,1
221.5,183.5,2
233.5,173.5,2
234.5,178.5,1
222.5,172.5,1
232.5,177.5,1
223.5,178.5,2
225.5,183.5,2
229.5,183.5,2
222.5,183.5,2
230.5,176.5,2
219.5,176.5,2
232.5,185.5,1
229.5,174.5,1
219.5,174.5,2
225.5,184.5,1
219.5,177.5,1
234.5,187.5,1
221.5,174.5,2
221.5,185.5,1
224.5,173.5,1
229.5,177.5,1
222.5,187.5,2
229.5,174.5,1
224.5,175.5,2
230.5,185.5,2
229.5,173.5,2
225.5,184.5,1
227.5,183.5,1
223.5,180.5,2
219.5,183.5,2
229.5,188.5,2
222.5,188.5,2
218.5,175.5,2
226.5,187.5,2
227.5,179.5,1
224.5,178.5,2
227.5,174.5,1
232.5,184.5,2
228.5,188.5,2
227.5,187.5,1
223.5,179.5,2
226.5,190.5,2
221.5,178.5,1
232.5,178.5,2
226.5,186.5,2
220.5,187.5,2
226.5,176.5,2
227.5,185.5,2
220.5,183.5,1
225.5,177.5,2
217.5,190.5,2
231.5,184.5,1
221.5,183.5,1
226.5,181.5,2
222.5,183.5,1
216.5,189.5,2
216.5,190.5,1
224.5,186.5,2
218.5,190.5,1
221.5,186.5,1
227.5,190.5,1
228.5,176.5,1
225.5,188.5,1
220.5,185.5,2
226.5,183.5,2
216.5,191.5,1
217.5,184.5,2
225.5,183.5,1
221.5,181.5,1
216.5,187.5,2
230.5,185.5,1
219.5,190.5,1
220.5,182.5,2
228.5,192.5,1
227.5,187.5,2
219.5,189.5,1
226.5,179.5,2
230.5,185.5,1
215.5,190.5,1
222.5,181.5,2
230.5,194.5,2
227.5,191.5,2
221.5,188.5,2
215.5,183.5,1
227.5,184.5,2
221.5,182.5,1
225.5,181.5,1
218.5,191.5,1
220.5,188.5,2
221.5,182.5,1
226.5,182.5,1
217.5,188.5,2
227.5,186.5,2
229.5,181.5,1
219.5,182.5,2
229.5,183.5,1
229.5,187.5,1
228.5,190.5,2
226.5,190.5,2
213.5,182.5,1
220.5,188.5,2
224.5,188.5,1
213.5,190.5,1
220.5,191.5,1
228.5,193.5,1
222.5,191.5,1
227.5,185.5,2
228.5,185.5,2
227.5,190.5,1
213.5,189.5,2
226.5,187.5,1
226.5,197.5,2
214.5,184.5,1
216.5,190.5,1
215.5,192.5,1
213.5,192.5,1
220.5,183.5,2
221.5,186.5,1
219.5,185.5,1
223.5,186.5,2
218.5,184.5,2
228.5,184.5,1
213.5,186.5,1
226.5,188.5,2
220.5,200.5,1
227.5,189.5,1
226.5,196.5,1
219.5,193.5,1
214.5,197.5,2
228.5,185.5,2
227.5,196.5,1
213.5,195.5,2
219.5,197.5,2
227.5,190.5,2
226.5,198.5,1
221.5,199.5,1
215.5,202.5,2
221.5,188.5,2
223.5,199.5,2
214.5,195.5,2
218.5,191.5,1
225.5,189.5,1
228.5,193.5,2
223.5,187.5,2
218.5,187.5,2
224.5,194.5,1
222.5,197.5,1
215.5,189.5,2
213.5,200.5,2
223.5,200.5,2
217.5,195.5,1
225.5,200.5,1
221.5,190.5,1
224.5,200.5,2
223.5,193.5,1
226.5,198.5,1
226.5,193.5,2
219.5,203.5,1
225.5,203.5,2
224.5,202.5,1
221.5,204.5,2
224.5,199.5,2
220.5,195.5,2
215.5,204.5,1
225.5,203.5,2
217.5,201.5,1
227.5,204.5,1
216.5,195.5,2
227.5,191.5,2
216.5,194.5,1
216.5,203.5,2
222.5,205.5,1
213.5,194.5,2
226.5,201.5,2
226.5,204.5,1
218.5,201.5,1
225.5,196.5,1
228.5,204.5,1
217.5,198.5,2
225.5,193.5,2
214.5,200.5,1
221.5,202.5,2
220.5,197.5,1
217.5,208.5,1
225.5,205.5,1
213.5,198.5,2
228.5,201.5,1
213.5,203.5,2
221.5,208.5,1
226.5,208.5,2
216.5,207.5,2
219.5,201.5,1
216.5,193.5,2
214.5,197.5,2
223.5,197.5,2
215.5,209.5,2
227.5,199.5,1
219.5,201.5,2
225.5,202.5,2
220.5,206.5,2
225.5,207.5,1
213.5,198.5,2
220.5,207.5,2
221.5,206.5,2
216.5,195.5,1
221.5,210.5,1
222.5,204.5,1
221.5,202.5,2
224.5,206.5,2
217.5,213.5,2
214.5,199.5,1
221.5,198.5,1
220.5,212.5,2
225.5,203.5,1
221.5,203.5,1
223.5,209.5,2
216.5,212.5,1
212.5,199.5,1
218.5,207.5,1
223.5,214.5,2
212.5,205.5,1
214.5,212.5,2
220.5,205.5,1
213.5,208.5,2
219.5,211.5,2
224.5,217.5,1
214.5,218.5,1
214.5,214.5,1
214.5,213.5,2
211.5,215.5,1
225.5,213.5,1
213.5,219.5,1
217.5,205.5,1
223.5,207.5,1
218.5,211.5,2
220.5,219.5,2
225.5,212.5,2
211.5,209.5,1
226.5,210.5,2
226.5,218.5,2
218.5,214.5,2
225.5,212.5,1
220.5,216.5,2
211.5,221.5,2
214.5,224.5,2
226.5,216.5,2
212.5,219.5,1
224.5,217.5,1
212.5,214.5,1
213.5,213.5,1
218.5,217.5,2
224.5,217.5,1
221.5,220.5,1
220.5,210.5,1
213.5,221.5,1
218.5,225.5,1
218.5,224.5,1
221.5,223.5,2
214.5,216.5,2
222.5,224.5,1
213.5,211.5,1
225.5,221.5,2
225.5,217.5,2
219.5,214.5,2
221.5,217.5,2
216.5,219.5,1
219.5,215.5,2
212.5,215.5,1
223.5,214.5,2
226.5,216.5,2
223.5,215.5,2
221.5,216.5,1
219.5,225.5,2
211.5,226.5,2
216.5,226.5,2
211.5,220.5,1
222.5,228.5,1
215.5,216.5,1
211.5,231.5,1
223.5,229.5,1
218.5,226.5,1
217.5,226.5,1
212.5,219.5,2
213.5,226.5,1
218.5,223.5,2
226.5,229.5,2
226.5,220.5,2
221.5,229.5,1
214.5,225.5,2
219.5,223.5,1
225.5,221.5,2
221.5,222.5,2
220.5,221.5,2
224.5,218.5,1
220.5,222.5,1
226.5,222.5,1
219.5,233.5,2
226.5,222.5,1
221.5,229.5,1
225.5,225.5,2
211.5,218.5,1
222.5,228.5,2
215.5,233.5,2
225.5,224.5,1
212.5,221.5,2
222.5,224.5,2
213.5,222.5,2
226.5,228.5,1
218.5,230.5,1
213.5,234.5,1
223.5,221.5,2
218.5,228.5,1
214.5,233.5,1
225.5,226.5,1
212.5,234.5,2
222.5,237.5,1
214.5,236.5,1
225.5,235.5,1
227.5,239.5,2
214.5,228.5,2
224.5,232.5,1
220.5,232.5,1
221.5,238.5,1
217.5,238.5,2
226.5,234.5,1
213.5,230.5,1
221.5,241.5,2
214.5,236.5,2
223.5,231.5,1
222.5,236.5,1
223.5,241.5,1
219.5,236.5,2
215.5,235.5,2
218.5,236.5,1
227.5,236.5,1
215.5,242.5,1
225.5,239.5,2
227.5,240.5,2
225.5,234.5,1
214.5,232.5,2
227.5,243.5,1
213.5,245.5,1
221.5,243.5,2
219.5,237.5,1
218.5,231.5,2
218.5,244.5,2
213.5,241.5,2
214.5,234.5,2
218.5,241.5,2
218.5,235.5,1
224.5,237.5,1
226.5,247.5,1
222.5,244.5,2
217.5,235.5,1
215.5,233.5,2
225.5,233.5,1
218.5,233.5,2
220.5,247.5,1
225.5,246.5,2
221.5,248.5,2
219.5,241.5,1
226.5,236.5,2
212.5,247.5,1
224.5,249.5,1
215.5,249.5,1
213.5,235.5,2
212.5,248.5,1
215.5,246.5,1
226.5,243.5,1
216.5,235.5,2
218.5,236.5,1
221.5,240.5,1
222.5,242.5,2
225.5,240.5,1
213.5,248.5,2
217.5,249.5,1
214.5,251.5,2
223.5,246.5,1
216.5,245.5,1
212.5,246.5,1
220.5,240.5,1
226.5,239.5,2
216.5,247.5,2
219.5,243.5,2
213.5,238.5,2
212.5,242.5,2
227.5,244.5,1
225.5,250.5,2
222.5,250.5,1
220.5,249.5,2
218.5,246.5,2
220.5,242.5,2
225.5,248.5,2
217.5,241.5,1
217.5,245.5,1
215.5,242.5,1
214.5,248.5,1
225.5,245.5,2
220.5,251.5,1
221.5,253.5,2
214.5,248.5,2
217.5,245.5,1
215.5,251.5,1
215.5,242.5,2
227.5,244.5,1
222.5,243.5,2
222.5,252.5,2
225.5,249.5,1
223.5,240.5,2
213.5,253.5,1
215.5,246.5,2
221.5,244.5,2
216.5,241.5,1
217.5,242.5,1
226.5,243.5,2
228.5,247.5,2
218.5,242.5,1
225.5,241.5,1
223.5,242.5,1
215.5,240.5,1
220.5,244.5,2
225.5,252.5,2
228.5,246.5,2
225.5,241.5,1
217.5,255.5,1
221.5,249.5,2
215.5,252.5,1
222.5,253.5,1
214.5,253.5,1
226.5,254.5,2
218.5,247.5,1
221.5,242.5,1
222.5,242.5,1
220.5,242.5,2
224.5,253.5,2
225.5,249.5,1
225.5,243.5,1
228.5,247.5,2
225.5,242.5,2
215.5,248.5,2
213.5,257.5,1
215.5,242.5,2
218.5,242.5,2
213.5,255.5,2
215.5,243.5,2
226.5,248.5,2
228.5,252.5,2
213.5,256.5,1
221.5,250.5,2
215.5,247.5,2
215.5,256.5,1
228.5,247.5,2
227.5,249.5,2
216.5,250.5,2
218.5,255.5,2
227.5,250.5,1
224.5,252.5,1
222.5,252.5,1
218.5,255.5,2
217.5,254.5,1
225.5,252.5,2
224.5,255.5,1
218.5,244.5,2
216.5,256.5,2
214.5,258.5,1
214.5,257.5,1
223.5,253.5,2
224.5,244.5,2
225.5,250.5,2
224.5,255.5,2
224.5,255.5,2
214.5,258.5,2
229.5,249.5,2
214.5,253.5,1
214.5,247.5,1
228.5,258.5,1
221.5,254.5,2
227.5,251.5,2
217.5,252.5,1
225.5,248.5,1
221.5,251.5,2
221.5,254.5,1
221.5,258.5,2
219.5,256.5,1
218.5,246.5,1
221.5,249.5,2
223.5,255.5,2
219.5,254.5,2
